severity,sheet,event_id,event_name,discipline,placement,players,issue_type,details
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,9,Daniel | Lacaze | Meneboo | Vincent Rousseau | Rutz | Send | Smirnov | Grischa Tellenbach,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,17,Fritsch | Heyes | Lindner | Schmidt,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,21,Baker | Brunet | Cernak | Copi | Crain | De Zeeuw | Dietl | Donnat | Freller | Hanak | Hofer | Kobe | Kontinen | Korff | Kralj | Lobmayer | Majerhold | Ale Pelko | Reyer | Waldispuhl | Zahner,singles_tie_group,tie_size=21 tie_class=large_group
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,11,James Harley | Matti Pohjola,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,13,Andreas Wolff | David Butcher | Jukka Peltola | Tuomas Karki,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2003,2003_worlds_prague,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,17,André Lemaire | Bjarne Everberg | Chris Loew | David Chabannes | Florian Goetze | Janne Uusitalo | Jim Caveney | Juha-Matti Rytilahti | Michael Stefanelli | Miquel Clemente | Ole Schnack | Olli Savoilainen | Oskari Forstén | Randy Pace | Sam Maleki | Thomas Forster | Yassin Khateeb,singles_tie_group,tie_size=17 tie_class=large_group
INFO,2004,2004_de_france,5th Annual Open de France,Singles Net,3,"Henning Goetzke (Frankfurt, D) / Jan Zimmermann (Zürich, CH) | Henning Goetzke",singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Intermediate Singles Net,6,Helena Schlichting | Max Sarrazin,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Intermediate Singles Net,8,Arnaud Saniez | Lisa Amenguale,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Intermediate Singles Net,10,Charlotte Vollmer | Robert Creel,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Intermediate Singles Net,12,Cathy Clerc | JB Pinto,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,10,Jonathan Schneider | Matthias Lino Schmidt,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,12,Max Boucoiran | Tomas Ostrowski,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,14,Jakob Wagner | Michal Ostrowski,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,16,Arthur Ledain | Grischa Tellenbach,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,20,Fred Touzelet | Max Kerkhoff | Michal Danek | Silwan Daouk,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,24,Arnaud Donnat | Charles Dupuy | Serge Kaldany,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Net,8,Eurik Lindner | Grischa Tellenbach | Hakan Hellberg | Vincent Rousseau,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2004,2004_rnh_contest,RNH Contest 2004,Singles Net,5,Arthur Ledain | Grischa Tellenbach | Marco Brunet | Miquel Clemente,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2004,2004_todexon_5,TODEXON 5,Open Singles Freestyle,1,Vaclav Klouda | Verena Lenneis,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_todexon_5,TODEXON 5,Open Singles Freestyle,2,Hannia Mickiewicz | Honza Weber,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_todexon_5,TODEXON 5,Open Singles Freestyle,3,Fine Schwengbeck | Lon Smith,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_todexon_5,TODEXON 5,Open Singles Freestyle,4,Ales Zelinka | Nora Locher,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,13,Dan Greer | Ephrem Press | Franois Parayre | Jonathan Felipe Araquistain | Jonathan Morin | Josh Benham | Luc Legeault | Mickael Stokely | Phillip Norrod | Theodore Fritsch | Thierry Parayre,singles_tie_group,tie_size=11 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,11,Eric Windsor | Felix Zenger | Greg Nelson | Mikko Lepisto | Takatsugu Mihara,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,16,Adam Keith | Daryl Genz | Jonathan Murphy | Ken Somolinos | Noah Jay,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,21,Dan Ednie | Jere Vainikka | Jonathan Schneider | Tuan Vu | Tuuka Antikainen,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,26,Caleb Abraham | Juho Marjo | Lasse Salmenhaara | Maxime Boucoiran | Toni Pääkkönen,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,31,Brett Campbell | Chad Ellen | Marc Giard | Nicholas Laroche | Scott Davidson | Tuan Vu,singles_tie_group,tie_size=6 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,37,Fred Touzelet | Jan Struz | Josh Benham | Keaton Halley | Simon-Francois Kolodenchuk,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,42,Andrew Grant | James Moreau | Juha Linnanen | Nate Linscott | Regimbald Ianek,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,47,Andrew Coleman | James McCullough,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,6,Alexis Deschenes | Chris Seibert | Jean-Francois Lemieux,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Women Open Singles Net,7,Lyne Arsenault | Natacha Mercure | Yulia Tikhomirova,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2004,2004_worlds_montreal,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Women Open Singles Net,10,Leanne Makcrow | Lisa Uebele,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,3,Serge Kaldany | Tina Aeberli,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,4,Serge Kaldany | Stefan Siegert,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,5,Max Kerkoff | Renatto Zülli,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,6,Jakob Wagner | Stefan Siegert,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,13,Philipp Schaefer / Fred Touzelet | Phillip Schaefer,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2005,2005_footbagjam_zurich,IFPA Swiss Footbag Open 2005: FootJam05,Open Singles Routines,9,Ali Djastranj | Andrew Grant | Arthur Ledain | Fred Touzelet | Peca Stica | Serge Kaldany | Silwan Daouk | Timo Aarnio,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2005,2005_footbagjam_zurich,IFPA Swiss Footbag Open 2005: FootJam05,Open Singles Routines,17,Alexander Trenner | Andreas Peier | Charles Dupuy | Dani Waldispühl | David Kaufmann | Ian Pritchard | Jakob Mai | Jakob Wagner | Jason Varvaro | Jochen Bauer | Manu Schmid | Markus Hemmer | Matthias Lino Schmidt | Max Jaeger | Maxime Boucoiran | Michael Sternkopf | Pascal Nussbaum | Pavel Cerveny | Rasmus Rendsvig | Sevi Fischer | Silvan Lötscher | Tobias Larsen | Viktor Kirchner,singles_tie_group,tie_size=23 tie_class=large_group
INFO,2005,2005_footbagjam_zurich,IFPA Swiss Footbag Open 2005: FootJam05,Open Singles Routines,43,Julien Appolonio | Justin Eichenlaub | Manuel Mahler | Nils Furrer | Roman Huber | Sébastien Prahin | Tazio Choun,singles_tie_group,tie_size=7 tie_class=large_group
INFO,2005,2005_footbagjam_zurich,IFPA Swiss Footbag Open 2005: FootJam05,Women's Singles Routines,9,Jana Riisalo | Lena Scheiwiller,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_montreal,The 2005 Montreal International Footbag Championships,Open Singles,11,Philippe Larose | Philippe Lessard,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_montreal,The 2005 Montreal International Footbag Championships,Open Singles,14,François Depatie | Stéphane Tailleur,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,8,Grischa Tellenbach | Marc Brunet | Miquel Clemente | Nicolas De Zeeuw,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,10,Eric Fonteneau | Jules Meneboo,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,14,Arnaud Saniez | Gabriel Marquina | Olivier Baillon | Thomas Jouan,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,18,Arnaud Donnat | Augustin Tiffou | Fred Touzelet | Lisa Amenguale,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2005,2005_swiss,Swiss Championships 2005,Men: Open Singles Freestyle,5,Manu Schmid | Sevi Fischer,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,11,Chris Kovacs | Juho Marjo | Michal Ostrowski | Tomas Ostrowski | Tuukka Antikainen,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,16,Aaro Wichmann | Anssi Sundberg | Ken Somolinos | Oleg Donner | Stefan Siegert,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,21,Jan Zimmerman | Lasse Salmenhaara | Mikko Lepisto | Tuan Vu | Wiktor Debski,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,26,Ales Zelinka | Jonathan Schneider | Matthias Lino Schmidt | Nikolai Lorenzen | Sergey Pikalov,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,31,Markus Tyrni | Tobias Larsen,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,33,Ilja Mitrofanov | Jakob Wagner | Josh Benham | Max Kerkhoff | Ondrej Skrabal | Riku Ahola | Simon-Francois Kolodentchuk | Szymon Kalwak,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,41,Arkady Kemp Lobankov | Brett Campbell | Ian Pritchard | Jochen Bauer | Santeri Karvinen | Takatsugu Mihara | Takumi Ozawa | Tuomas Riisalo,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2005,2005_worlds_helsinki,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,49,Antti Lehikoinen | Michal Danek | Mikko Haario | Ville Laasko,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_de_france_de,8e OPEN de France de Footbag,Open Singles Freestyle,4,Renatto Zülli | Serge Kaldany,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_de_france_de,8e OPEN de France de Footbag,Open Singles Freestyle,9,Mario Borras | Silwan Daouk,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Freestyle,5,Damian Budzik | Jan Struz,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Net,17,Grischa Tellenbach | Lino Landau | Sam Maleki,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2006,2006_springjam,Montreal Spring Jam,Open Singles Freestyle,4,Brett Campbell | Chris Dean | Ianek Regimbald,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2006,2006_springjam,Montreal Spring Jam,Open Singles Freestyle,7,Marc Giard | Tom Mosher,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Freestyle,13,Popow Wojciech | Theodore Fritsch | Thorsten Schäfer,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Freestyle,16,Cornu Laurent | Gábor Jelenfi | Rene Ruehr,singles_tie_group,tie_size=3 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,11,Alexander Hassenkamp | Arkady Kemp Lobankov | Bartosz Pachucki | Cornu Laurent | Jason Varvaro | Yuji Kakazu,singles_tie_group,tie_size=6 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,17,Aleksi Airinen | Jonas Thoell,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,19,Hiroyuki Morii | Jan Baudoin | Kentaro Hasegawa | Robert Creel | Samu Ahola,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,9,Damian Gielnicki | Jan Struz | Kamil Wysocki | Sergey Kozlov,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,13,Damian Budzik | Max Kerkhoff | Renatto Zülli | Serge Kaldany,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,17,Damian Piechocki | Mikko Lepisto | Tuukka Antikainen | Wiktor Debski,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,21,Aleksi Airinen | Manuel Schmid | Olaf Piwowar | Philip Morrison,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,25,Alex Urano | Flavio Loetscher | Matthias Lino Schmidt | Pavel Cerveny,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,29,Ali Djastranj | Michal Biarda | Rafal Kaleta | Tom Mosher,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,33,Alexander Trenner | Markus Tyrni | Michal Biarda | Petr Stica | Riku Ahola | Søren Nøhr Thomsen | T.J. Boutorwick | Tuomas Riisalo,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,41,Andrey Egozov | Evan Lovely | George Gosi | Jason Varvaro | Matthias Blau | Petr Stejskal | Takatsugu Mihara | Takumi Ozawa,singles_tie_group,tie_size=8 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,49,Hiroyuki Morii | Jakob Mai | László Czakó | Piotr Czaja | Szabolcs Cseh,singles_tie_group,tie_size=5 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,54,Ales Zaric | Bartosz Bubula | Gábor Ivanicskó | Marc Giard,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,7,John Leys | Tuomas Karki,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,11,Florian Goetze | Yves Archambault,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,17,Ale Pelko | Sam Maleki,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,19,Tuan Vu | Yassin Khateeb,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,21,Nicolas De Zeeuw | Vincent Rousseau,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,23,Eurik Lindner | Hakan Hellberg,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,29,Alexander Smirnov | Hannés Daniel | Tapio Karhunen | Uli Haase,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,45,Antonio Fritsch | Jim Hankins | Tammo Rockel | Timo Vorne,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,51,Amaya Straeten | Arnaud Saniez | Markus Portenkirchner | Sakarias Liukko,singles_tie_group,tie_size=4 tie_class=large_group
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Women's Singles Freestyle,9,Gosia Oledzska | Shirine Daouk,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Women's Singles Freestyle,11,Fine Schwengbeck | Johanna Nigisch,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2007,2007_championnats_de_france,Championnats de France de Footbag,Singles Freestyle,2,Jeremy Masselis | Maxime Boucoiran,singles_tie_group,tie_size=2 tie_class=small_tie
INFO,2007,2007_championnats_de_france,Championnats de France de Footbag,Singles Freestyle,3,Grischa Tellenbach | Maxime Boucoiran,singles_tie_group,tie_size=2 tie_class=small_tie
