event_id,division_canon,parsed_places,parsed_max_place
1417735560,Women's Circle Contest,6,5
1417735560,Women's Doubles Net,7,7
1417735560,Women's Shred:30,2,6
1417735560,Women's Sick Trick,2,2
1417735560,Women's Singles Net,14,14
1417735560,Women's Singles Routines,5,5
1417958417,Open Doubles Net,21,21
1417958417,Open Mixed Doubles Net,7,7
1417958417,Open Singles Net,30,30
1418127354,Open Doubles Net,16,16
1418127354,Open Mixed Doubles Net,6,6
1418127354,Open Singles Golf,3,3
1420195881,Open Doubles Net,18,18
1420195881,Open Mixed Doubles Net,6,6
1421069713,Open Doubles Net,4,4
1421069713,Open Singles Net,7,8
1421271111,Open Doubles Net,10,10
1421271111,Open Singles Net,9,9
1422386917,Open Doubles Net,6,6
1422386917,Open Singles Net,10,10
1423020874,Open Doubles Net,16,16
1423020874,Open Singles Net,24,24
1425372477,Intermediate Singles Routines,4,4
1425372477,Open Doubles Net,6,6
1425372477,Open Mixed Doubles Net,7,7
1425372477,Open Singles Net,5,5
1425372477,Open Singles Routines,8,8
1425372477,Women's Doubles Net,2,2
1425372477,Women's Singles Net,3,5
1427144456,Open Doubles Net,5,5
1427144456,Open Singles Net,5,5
1430582557,Final Results Open Doubles,12,12
1430582557,Final Results Open Single.,13,13
1430596760,Open Doubles Net,4,5
1430596760,Open Singles Net,4,4
1431288258,Open Doubles Net,4,4
1431288258,Open Singles Net,6,6
1432901754,Open Doubles Net,10,10
1432901754,Open Singles Net,15,15
1435110091,Intermediate Freestyle Circle Contest,4,4
1435110091,Intermediate Freestyle Routines,4,4
1435110091,Open Doubles Net,5,5
1435110091,Open Freestyle Circle Contest,4,4
1435110091,Open Freestyle Routines,5,6
1435110091,Open Mixed Doubles,2,2
1435110091,Open Singles Net,8,8
1435110091,Unknown,1,13
1435784719,Open Doubles,15,15
1435784719,Open Singles,21,21
1436878168,Circle,4,4
1436878168,Doubles Net,13,13
1436878168,"Doubles Net, Initial Seedings",13,13
1436878168,Routines,7,7
1438626750,Open Doubles Net,7,7
1438626750,Open Mixed Doubles Net,8,8
1438626750,Open Singles Net,9,9
1438626750,Open Singles Routines,7,7
1438626750,Women's Doubles Net,3,3
1438626750,Women's Singles Net,4,4
1439332196,2 Square,3,3
1439332196,Circle Contest,4,4
1439332196,Mixed Double Net,4,4
1439332196,Open Double Freestyle,3,3
1439332196,Open Double Net,5,5
1439332196,Open Golf,3,3
1439332196,Open Single Freestyle,9,9
1439332196,Open Single Net,9,9
1439332196,Request Contest,6,3
1439332196,Shred 30 Sec.,3,3
1439332196,Sick 3,6,3
1439332196,Women Single Freestyle,3,3
1444911632,Freestyle Open Circle Contest,3,3
1444911632,Freestyle Open Routines,3,3
1444911632,Results Double Net,12,12
1444911632,Results Mixed Net,4,4
1444911632,Results Single Net,12,12
1444911632,Seeding Double Net,12,12
1444911632,Seeding Mixed Net,4,4
1444911632,Seeding Single Net,12,12
1445178271,Battle,5,5
1445178271,Circle,5,5
1445178271,Request,6,7
1446571794,Mixed Doubles Net,8,8
1446571794,Open Doubles Net,19,19
1447494731,Open Doubles Net,3,3
1447494731,Open Doubles Routines,3,3
1447494731,Open Singles Net,6,6
1449217972,Open Singles Net,8,8
1449259560,2-Square,2,2
1449259560,Footbag Golf,17,17
1449259560,Freestyle Doubles Routine,3,3
1449259560,Master Doubles Net,7,7
1449259560,Master Singles Net,11,11
1449259560,Open Doubles Net,27,27
1449259560,Open Mixed Doubles Net,12,12
1449259560,Open Singles Net,37,37
1449259560,Open Singles Routines,22,21
1449259560,Shred30,9,9
1449259560,Sick 3,3,3
1449259560,Women's Doubles Net,6,6
1449259560,Women's Singles Net,21,12
1453384342,Golf,2,3
1453384342,Mixed Doubles Net,4,4
1453384342,Open Doubles Net,9,9
1454371285,Open Doubles Net,2,2
1454371285,Open Singles Net,4,4
1455047000,Doubles,6,6
1455047000,Singles,7,7
1458125752,Open Doubles,4,4
1458125752,Open Singles,8,8
1458170459,Open Doubles Net,8,9
1458772302,Intermediate Doubles Net,5,5
1458772302,Intermediate Singles,9,9
1458772302,Mixed Doubles Net,6,6
1458772302,Open Doubles Net,7,7
1458772302,Open Singles Net,4,4
1458772302,Women's Doubles Net,4,4
1458772302,Women's Singles Net,3,3
1459426362,Open Doubles Net,10,10
1459426362,Open Singles Net,20,20
1460640850,Mixed Doubles Net,12,12
1460640850,Open Circle,4,4
1460640850,Open Doubles Net,14,14
1460640850,Open Routine,8,8
1460640850,Open Singles Net,24,24
1460640850,Request Contest,3,3
1460640850,Shred30,6,6
1460640850,Sick3,10,10
1460640850,Women Doubles Net,5,5
1460640850,Women Singles Net,10,10
1461077179,Open Doubles Net,5,5
1463511970,Doubles Net,8,8
1463511970,Singles Net,10,10
1464967908,Doubles,3,3
1464967908,Intermediate Freestyle Circle Contest,4,4
1464967908,Intermediate Freestyle Performance,3,3
1464967908,Open Freestyle Circle Contest,4,4
1464967908,Open Freestyle Performance,5,5
1464967908,Singles,3,3
1464967908,Women's Performance,1,1
1466891959,Mixed Doubles Net,4,4
1466891959,Open Doubles Net,8,8
1466891959,Open Singles Net,13,13
1466942562,Open Circle Contest,5,5
1466942562,Open Doubles Net,9,9
1466942562,Open Singles Golf,12,15
1466942562,Open Singles Net,11,11
1466942562,Open Singles Routine,7,7
1466942562,Request Contest,4,4
1467142686,Footbag Golf,3,3
1467142686,Open Circle Contest,10,7
1467142686,Open Doubles Net,6,6
1467142686,Open Routine,3,3
1467142686,Open Singles Net,11,11
1467142686,Request Contest,5,3
1467142686,Shred30,7,7
1467142686,Sick 3,3,3
1467142686,Two Square,3,3
1471407009,Open Doubles Net,5,5
1471686537,2-Square,12,9
1471686537,Intermediate Circle Contest,4,4
1471686537,Intermediate Doubles Net,5,5
1471686537,Intermediate Singles Net,9,9
1471686537,Masters Doubles Net,11,11
1471686537,Masters Singles Net,11,11
1471686537,Mixed Doubles Net,10,10
1471686537,Open Circle Contest,4,4
1471686537,Open Doubles Net,18,18
1471686537,Open Singles Net,22,22
1471686537,Request Contest,1,1
1471686537,Shred 30,8,8
1471686537,Women's Doubles Net,4,4
1471686537,Women's Singles Net,6,6
1473853257,Doubles Kicking,5,4
1473853257,Doubles Net,4,4
1473853257,Footbag Freestyle,8,8
1473853257,Footbag Golf,14,8
1473853257,Singles Net,9,9
1473932659,Battle,4,4
1473932659,Circle Austria,4,4
1473932659,Freestyle Overall,4,4
1473932659,Open Circle,4,4
1473932659,Request Contest,7,6
1485520697,Open Double Net,9,9
1485520697,Open Mixed Double,3,3
1485863923,2 Square,11,7
1485863923,Circle Contest,11,6
1485863923,Footbag Golf,11,9
1485863923,Open Battle,8,6
1485863923,Open Doubles Net,6,6
1485863923,Open Singles Net,11,11
1485863923,Open Singles Routines,9,9
1485863923,Request Contest,12,9
1485863923,Shred 30,6,6
1485863923,Sick 3,13,8
1485863923,Women Singles Routines,1,1
1485967222,Open Doubles Net,4,4
1485967222,Open Singles Net,9,9
1485970612,Open Doubles Net,8,8
1485970612,Open Singles Net,9,9
1486654923,Net Doubles Results For Rnh Contest,7,7
1487797845,Doubles Battles,3,3
1487797845,Mixed Doubles Net,12,11
1487797845,Open Battles,7,17
1487797845,Open Doubles Net,30,30
1487797845,Open Routines,26,8
1487797845,Open Singles Net,51,51
1487797845,Request Contest,11,15
1487797845,Women's Battles,4,4
1487797845,Women's Doubles Net,6,6
1487797845,Women's Routines,5,5
1487797845,Women's Singles Net,10,10
1487800738,Open Doubles Net,6,6
1488957997,Open Doubles Net,10,10
1488957997,Open Mixed Doubles Net,6,6
1488957997,Open Request Contest,13,13
1488957997,Open Singles Net,12,12
1488957997,Open Women Singles Net,3,3
1489248474,Footbag Net: Doubles,4,4
1489248474,Footbag Net: Singles,7,8
1492354286,Open Doubles Net,6,6
1492354286,Open Singles Net,8,8
1497678985,Open Doubles Net,9,9
1497678985,Open Singles Net,18,18
1498568502,Battle,6,9
1498568502,Request Contest,9,14
1499025778,Battles,8,8
1499025778,Mixed Doubles Net,5,5
1499025778,Open Doubles Net,21,21
1499025778,Open Routines,5,5
1499025778,Open Singles Net,25,25
1499025778,Request Contest,7,10
1499168069,Open Doubles,6,6
1499168069,Open Singles,7,7
1502929111,Intermediate Doubles Net,2,2
1502929111,Novice Singles,1,1
1502929111,Open Circle,7,5
1502929111,Open Doubles Net,3,3
1502929111,Open Routines,3,3
1502929111,Open Singles Net,4,4
1502997442,Intermediate Doubles Net,3,3
1502997442,Open Doubles Net,8,8
1502997442,Open Singles Net,13,13
1509295388,Doubles Net,3,3
1509295388,Singles Net,6,6
1509295589,Circle,3,3
1509295589,Routines,5,5
1515176008,Open Doubles,4,4
1515176008,Open Singles,8,8
1516978874,Doubles Net,13,13
1518200935,Battles,11,11
1518200935,Golf,13,13
1518200935,Mixed Doubles,5,5
1518200935,Open Doubles,15,15
1518200935,Open Singles,26,26
1518200935,Request Contest,8,9
1518200935,Routines,11,11
1518200935,Sick 3,4,4
1518200935,Women Doubles,3,3
1518200935,Women Singles,5,5
1519215398,Doubles Freestyle Battles,2,2
1519215398,Intermediate Singles Net,6,6
1519215398,Mixed Doubles Net,10,10
1519215398,Open Circle,16,16
1519215398,Open Freestyle Battles,15,9
1519215398,Open Freestyle Routines,17,16
1519215398,Open Singles Net,34,36
1519215398,Request 10%,10,10
1519215398,Request Contest,3,3
1519215398,Shred30,11,11
1519215398,Sick1,8,8
1519215398,Sick3,7,7
1519215398,Women's Circle,4,4
1519215398,Women's Doubles Net,4,4
1519215398,Women's Freestyle Routines,4,4
1519215398,Women's Singles Net,10,10
1519233007,Open Doubles,4,4
1519233007,Open Singles,8,8
1520348349,Open Doubles Net,4,4
1520348349,Open Singles Net,6,6
1520596747,Doubles Net,6,6
1520596747,Singles Net,12,12
1524683077,Intermediate Doubles,1,1
1524683077,Intermediate Singles,3,3
1524683077,Open Circle,6,6
1524683077,Open Doubles,3,3
1524683077,Open Freestyle Routines,4,4
1524683077,Open Singles,4,4
1526035381,Open Doubles Net,8,8
1526583313,Singles Net,6,6
1526588580,Mixed Doubles,7,7
1526588580,Open Doubles,12,12
1526588580,Open Singles,15,15
1527557123,Open Doubles,5,3
1527557123,Open Individual,6,6
1527557123,Sick 3,3,3
1529239199,Doubles,7,7
1529239199,Footbag Net Novice Doubles,1,1
1529239199,Freestyle Open,6,6
1529239199,Intermediate Circle,3,3
1529239199,Intermediate Singles,3,3
1529239199,Novice Freestyle Circle,11,11
1529239199,Open 1St & 2Nd,3,1
1529239199,Sick 1,1,1
1529239199,Sick 3,1,1
1529239199,Singles,12,12
1531284609,Footbag Freestyle,18,18
1531284609,Open 2 Square,13,13
1531284609,Open Battles,12,9
1531284609,Open Doubles Net,8,8
1531284609,Open Golf,3,3
1531284609,Open Mixed Doubles Net,5,5
1531284609,Open Request,3,3
1531284609,Open Routines,9,9
1531284609,Open Singles Net,15,15
1531284609,Sick 3,9,9
1531284609,Women Routines,1,1
1531311472,Open Doubles Net,5,5
1531311472,Open Singles Net,10,10
1533246739,Freestyle Battle,4,4
1533246739,Freestyle Sick 3,5,5
1533246739,Mixed Doubles Net,3,3
1533246739,Open Doubles Net,9,9
1533246739,Open Singles Net,13,13
1533246739,Women Singles Net,3,3
1536221908,Battle,6,9
1536221908,Request Contest,9,13
1536221908,Sick 3,8,8
1537521152,Circle,4,4
1537521152,Freestyle Routines,3,3
1537521152,Open Doubles Net,3,3
1537521152,Open Singles Net,5,5
1537521152,Request,4,4
1537994275,Doble Leg Over,2,3
1537994275,Open Doubles,7,4
1537994275,Open Singles,7,7
1537994275,Sick 3,3,3
1539024211,Final Circle,4,4
1539024211,Open Routines,9,9
1539024211,Request Competition,3,3
1547415984,2 Square,8,3
1547415984,Battle Contest,34,33
1547415984,Double Battles Contest,5,5
1547415984,Doubles Freestyle Routines,3,3
1547415984,Footbag Golf,3,3
1547415984,Intermediate Circle,3,3
1547415984,Intermediate Doubles Net,3,3
1547415984,Intermediate Singles Net,3,3
1547415984,Master Singles Net,3,3
1547415984,Masters Doubles Net,3,3
1547415984,Open Circle,4,4
1547415984,Open Doubles Net,27,27
1547415984,Open Freestyle Routines,8,8
1547415984,Open Mixed Doubles Net,17,17
1547415984,Open Singles Net,40,40
1547415984,Request Contest,27,26
1547415984,Shred 30,42,22
1547415984,Sick 1,17,17
1547415984,Sick 3,12,12
1547415984,Women Freestyle Routines,3,3
1547415984,Women's Doubles Net,8,8
1547415984,Women's Singles Net,11,11
1547720079,Open Doubles Net,7,7
1547720079,Open Singles Net,15,15
1549597969,Open Doubles,4,4
1549597969,Open Singles,7,7
1549597969,Sick 3,3,3
1551207285,Open Doubles Net,9,9
1552865692,Intermediate Doubles,1,1
1552865692,Intermediate Freestyle Routines,1,1
1552865692,Mixed Doubles,4,4
1552865692,Open Doubles Net,6,6
1552865692,Open Freestyle Circle Contest,9,7
1552865692,Open Freestyle Routines,4,4
1552865692,Open Singles Net,6,6
1552865692,Request Contest,1,1
1555631351,Circle,4,4
1555631351,Intermediate Doubles Net,2,2
1555631351,Intermediate Singles Net,3,3
1555631351,Open Doubles Net,5,5
1555631351,Open Singles Net,8,8
1555631351,Request,19,19
1555631351,Routines,6,6
1556306551,Mixed Doubles,6,6
1556306551,Open Doubles,11,11
1556306551,Open Singles,13,13
1556730450,Open Doubles Net,3,3
1557144269,Mixed Net,4,4
1557144269,Open Double Net,8,8
1557331196,Open Doubles Net,3,3
1557331196,Open Singles Net,2,2
1564005204,I. Ereaga Footbag Net Tournament,4,4
1565425638,Freestyle Players,1,1
1565425638,Mixed Doubles Net,4,4
1565425638,Open Doubles Net,11,11
1565425638,Open Singles Net,12,12
1565425638,Women's Singles Net,3,3
1566500647,I. Basque Tournament Of Footbag Net,5,5
1566500647,Open Singles Net,5,5
1566532030,2-Square,9,7
1566532030,Freestyle Battles,8,7
1566532030,Freestyle Request Contest,8,8
1566532030,Mixed Doubles Net,4,4
1566532030,Open Doubles Net,15,15
1566532030,Open Freestyle Routines,5,5
1566532030,Open Singles Net,16,16
1567551985,Battle International,5,5
1567551985,Battle Polish,4,4
1567551985,Circle Contest International,6,7
1567551985,Circle Contest Polish,5,6
1567551985,Footbag Golf,6,3
1567551985,Last Man Standing,7,7
1567551985,Open Battles,1,2
1567551985,Open Circle Contest,1,2
1567551985,Open Doubles Net,7,7
1567551985,Open Singles Net,12,12
1567551985,Request Contest,8,9
1567551985,Routines,4,4
1567551985,Sick 3,5,5
1568289502,Footbag Net Open Doubles,6,6
1568289502,Footbag Net Open Singles,6,6
1568692191,Open Doubles Net,5,4
1568692191,Sick 3,1,1
1568692191,Smog (Pixie Doble Leg Over) / Smear / Pixie Ss Barfly,2,3
1568692191,Smudge /Eggbeater/Doble Leg Over,1,3
1568692191,Unknown,8,8
1568961264,Mixed Doubles Net,3,3
1568961264,Open Doubles Net,12,12
1568961264,Open Singles Net,20,20
1572864719,Open Doubles Net,2,2
1572864719,Open Singles Net,5,5
1574365921,Footbag Net (Doubles) In April Of 2020.,4,4
1575361225,Request Contest,5,5
1576342966,Freestyle Circle,4,4
1576342966,Freestyle Request,3,3
1576342966,Open Doubles Net,4,4
1576342966,Open Singles Net,6,6
1580328152,Open Doubles Net,3,3
1580328152,Open Singles Net,3,3
1584223469,Open Singles Net,3,3
1593340253,Open Doubles Net,4,4
1595872698,Doubles Net,4,4
1595872698,Singles Net,8,8
1596587110,Intermediate Singles,1,1
1596587110,Intermediate Singles Net,3,3
1596587110,Open Circle,4,4
1596587110,Open Doubles Net,3,3
1596587110,Open Routines,2,2
1596587110,Open Singles Net,6,6
1598616506,Open Singles Net,8,8
1600984774,Circle,10,6
1600984774,Mixed Doubles Net,3,3
1600984774,Open Doubles Net,7,7
1600984774,Sick3,5,4
1600984774,Singles Net,13,13
1600984774,Wyniki Freestyle,6,6
1614772897,Open Doubles Net,4,4
1614772897,Open Singles Net,4,4
1617902706,Open Singles Net,5,5
1623054449,4 Fairy Liu Double Orbit > Butterfly > Dlo,1,5
1623054449,Intermediate,7,7
1623054449,Open,15,15
1623054449,Rank Player Combo (Judged) Combo,4,6
1624971880,Open Doubles Net,13,13
1624971880,Open Singles Net,24,24
1625854837,Doubles,3,3
1625854837,Open 2 Minute Routines,2,3
1625854837,Open Circle Contest,3,3
1625854837,Singles,3,3
1628024472,Doubles Net,3,3
1628024472,Singles Net,7,7
1628025574,Double Net Mixte / Mixed Doubles Net,6,6
1628025574,Double Net Open / Open Doubles Net,11,11
1628025574,Simple Net - Singles Net,9,9
1628025851,Double Net Intermédiaire,4,4
1628025851,Double Net Open,8,8
1628025851,Simple Net Open,9,9
1628596712,Open Doubles Net,2,2
1634665636,Battle,4,4
1634665636,Circle Contest,4,4
1634665636,Open Doubles Net,6,6
1634665636,Open Golf,3,3
1634665636,Open Singles Net,11,11
1634665636,Request,5,3
1634665636,Sick3,3,3
1634938934,Last Classification,4,4
1635599636,Open Doubles Net,3,3
1635599636,Open Singles Net,7,7
1643478787,Open Doubles Net,5,5
1643478787,Open Singles Net,4,4
1645025950,Open Doubles Net,3,3
1645025950,Open Singles Net,6,6
1645621833,Open Singles Net,6,6
1646387871,Freestyle 1M Routines,8,8
1646387871,Freestyle Battles,9,6
1646387871,Freestyle Request Contest,7,7
1646387871,Freestyle Sick 3,8,8
1646387871,Freestyle Sideline Last Man Standing,7,7
1646387871,Masters Singles Net,6,6
1646387871,Mixed Doubles Net,6,6
1646387871,Open 2 Square,8,8
1646387871,Open Doubles Net,20,20
1646387871,Open Golf,6,6
1646387871,Open Singles Net,26,26
1646387871,Women's Doubles Net,3,3
1646387871,Women's Singles Net,6,6
1646855336,Open Doubles Net,19,19
1646855336,Open Mixed Doubles Net,3,3
1646855336,Open Singles Net,29,29
1647508742,Mixed Doubles Net,3,3
1647508742,Open Doubles Net,7,7
1647508742,Open Singles Net,13,13
1647508742,Women’S Singles Net,3,3
1649177702,Open Doubles Net,3,3
1649177702,Open Freestyle Circle Contest,3,3
1649177702,Open Freestyle Routines,3,3
1649177702,Open Singles Net,8,8
1649326445,Open Doubles Net,2,2
1649326445,Open Singles Net,5,5
1653152207,Mixed Doubles Net,4,4
1653152207,Open Doubles Net,8,8
1653152207,Open Singles Net,6,6
1653647467,Open Doubles Net,4,4
1657486956,Open Singles Net,4,4
1664206719,Circle Contest,4,4
1664206719,Intermediate Doubles Net,2,2
1664206719,Intermediate Routines,2,2
1664206719,Intermediate Singles Net,4,4
1664206719,Open Doubles Net,5,5
1664206719,Open Routines,4,4
1664206719,Open Singles Net,9,9
1667566506,Open Doubles Net,4,3
1667566506,Open Singles Net,9,8
1668541701,Open Circle Contest,6,6
1668541701,Open Doubles Net,6,6
1668541701,Open Freestyle Challenge,9,10
1668541701,Open Sick 3-Trick,9,9
1668541701,Open Singles Golf,8,9
1668541701,Open Singles Net,9,9
1669556651,Open Doubles Net,4,4
1673723574,Open Doubles Net,6,6
1673723574,Open Singles Net,4,4
1677285621,Open Singles Net,6,6
1677285621,Tournament Of Footbag Net,6,6
1677937557,Open Doubles Net,11,11
1678957450,Battles,6,9
1678957450,Circle Contest,4,4
1678957450,Intermediate Doubles Net,5,5
1678957450,Intermediate Singles Net,7,9
1678957450,Master Doubles Net,4,4
1678957450,Master Singles Net,4,4
1678957450,Mixed Doubles Net,11,11
1678957450,Open Doubles Net,17,17
1678957450,Open Singles Net,33,33
1678957450,Request Contest,8,11
1678957450,Routines,8,8
1678957450,Shred 30,10,10
1678957450,Sick 3,10,10
1678957450,Women's Doubles Net,5,5
1678957450,Women's Singles Net,10,10
1686926080,Open Doubles,11,11
1686926080,Open Mixed,6,6
1686926080,Open Singles,12,12
1688144863,Open Doubles Net,3,3
1688144863,Open Freestyle Head To Head Battle,6,5
1688144863,Open Freestyle Routines,4,4
1688144863,Open Singles Net,6,6
1690897570,Open Doubles Net,3,3
1692508794,Open Doubles,4,4
1692508794,Open Singles,2,2
1694170899,Battles,11,9
1694170899,Doubles Net,5,5
1694170899,Footbag Golf,3,3
1694170899,Freestyle Overall,11,11
1694170899,Last Man Standing,11,11
1694170899,Request Contest,11,11
1694170899,Sick3,25,11
1694170899,Singles Net,8,8
1694868513,2-Square,6,9
1694868513,Open Doubles Net,12,12
1694868513,Request Contest,8,12
1695501837,Open Doubles Net,3,3
1695501837,Open Singles Net,7,7
1697391704,Circle,3,3
1697391704,Last Man Standing,3,3
1697391704,Masters Singles,4,4
1697391704,Mixed Doubles,4,4
1697391704,Open 2-Square,6,6
1697391704,Open Battles,4,4
1697391704,Open Doubles,15,15
1697391704,Open Golf,4,4
1697391704,Open Routines,3,3
1697391704,Open Singles,25,25
1697391704,Request,3,3
1697391704,Sick-3,3,3
1697391704,Women Singles,4,4
1699593640,Intermediate Doubles Net,9,9
1699593640,Mixed Doubles Net,4,4
1699593640,Open Doubles Net,12,12
1699593640,Open Singles Net,26,26
1699709080,Open Doubles Net,3,3
1699709080,Open Singles Net,9,9
1700920831,Doubles Net,5,5
1700920831,Singles Net,9,6
1706036811,Battles,16,13
1706036811,Circle Contest,16,13
1706036811,Doubles Routines,2,2
1706036811,Intermediate Doubles Net,3,3
1706036811,Intermediate Singles Net,5,5
1706036811,Last Man Standing,3,3
1706036811,Master Doubles Net,8,5
1706036811,Master Singles Net,4,4
1706036811,Mixed Doubles Net,12,12
1706036811,Open Doubles Net,16,16
1706036811,Open Singles Net,20,20
1706036811,Request Contest,4,4
1706036811,Routines,14,14
1706036811,Shred 30,11,11
1706036811,Sick 3,15,15
1706036811,Women Circle Contest,4,4
1706036811,Women's Doubles Net,6,6
1706036811,Women's Singles Net,9,9
1706536250,Open Doubles Net,12,12
1709070838,Open Doubles Net,7,7
1709070838,Open Doubles Net Finals,1,1
1709070838,Open Singles Net,12,12
1709070838,Open Singles Net Finals,1,1
1709070838,Random Doubles Net,6,6
1709496969,Open Doubles Net,7,7
1709496969,Open Singles Net,12,12
1711181388,Open Doubles,4,4
1711181388,Open Singles,4,4
1711182054,Doubles Net,9,9
1711182054,Singles Net,12,12
1713276656,Open Doubles,9,9
1713276656,Open Singles,18,18
1719166875,Doubles Net,9,9
1719166875,Mixed Doubles Net,6,6
1719166875,Singles Net,12,12
1719166875,Women's Singles Net,4,4
1721038326,Open Doubles Net,9,9
1721038326,Open Singles Net,13,13
1721320739,Open Doubles Net,3,3
1721320739,Open Freestyle Battles,8,5
1721320739,Open Freestyle Routines,6,6
1721320739,Open Singles Net,4,4
1721817655,Open Singles Net,6,6
1721923932,Open Doubles Net,3,3
1722339396,Open Doubles Net,3,3
1722339396,Open Singles Net,6,6
1727756195,Circle Contest,4,4
1727756195,Open Battles,8,8
1727756195,Open Doubles,5,5
1727756195,Open Golf,10,10
1727756195,Open Routines,5,5
1727756195,Open Sick3,9,7
1727756195,Open Singles,8,8
1727756195,Request,10,8
1727756195,Shred30,5,5
1728058298,Open Doubles Net,2,2
1728058298,Open Singles Net,5,5
1728384115,Open Singles Net,4,4
1730420667,Open Doubles,5,5
1730420667,Open Singles,6,6
1733755410,Open Doubles Net,8,8
1736265216,Doubles Net,5,5
1738446800,Intermediate Freestyle Battles,4,4
1738446800,Intermediate Freestyle Routines,1,1
1738446800,Intermediate Singles,4,4
1738446800,Mixed Doubles Net,11,11
1738446800,Open Doubles Net,8,8
1738446800,Open Freestyle Battles,9,9
1738446800,Open Freestyle Routines,7,7
1738446800,Open Singles Net,7,7
1738446800,Women's Doubles Net,5,5
1738446800,Women's Singles Net,4,4
1739036206,Doubles Net,12,6
1739036206,Singles Net,10,10
1740391168,Freestyle Battle,5,5
1740391168,Golf,3,3
1740391168,Mixed Doubles,5,5
1740391168,Open Doubles,16,16
1740391168,Open Routines,4,4
1740391168,Open Singles,16,16
1740391168,Request Contest,5,5
1740391168,Sick 3,6,6
1740419380,Americano Doubles Net,10,10
1740419380,Finals Open Doubles Net,1,1
1740419380,Mixed Doubles Net,4,4
1740419380,Open Doubles Net,11,11
1740419380,Open Singles Net,15,15
1741024635,2-Square,15,10
1741024635,Battles,9,9
1741024635,Circle Contest,9,7
1741024635,Footbag Golf,17,17
1741024635,Freestyle Overall,3,3
1741024635,Intermediate Doubles Net,4,4
1741024635,Intermediate Singles Net,8,8
1741024635,Last Man Standing,3,3
1741024635,Master Doubles Net,4,4
1741024635,Master Singles Net,4,4
1741024635,Mixed Doubles Net,13,13
1741024635,Open Doubles Net,27,27
1741024635,Open Doubles Routines,3,3
1741024635,Open Singles Net,42,42
1741024635,Open Singles Routines,10,9
1741024635,Request Contest,5,5
1741024635,Shred 30,10,10
1741024635,Sick 3,5,5
1741024635,Women's Freestyle,1,1
1741024635,Women’S Doubles Net,5,5
1741024635,Women’S Singles Net,10,10
1742511366,Open Singles Net,7,7
1745298933,Open Doubles Net,3,3
1745298933,Open Singles Net,5,5
1745686591,Singles Net,6,6
1746737817,Double Mixte - Mixed Doubles,4,4
1746737817,Double Open - Open Doubles,8,8
1746737817,Simple Open - Open Singles,10,10
1749326277,2-Square,3,3
1749326277,Circle,3,3
1749326277,Open Doubles Net,6,6
1749326277,Open Singles Net,8,8
1749326277,Request,3,3
1749326277,Routines,3,3
1749326277,Sick 3,3,3
1750356087,Intermediate Freestyle Battle,2,2
1750356087,Novice Doubles Net,5,5
1750356087,Open Doubles Net,4,4
1750356087,Open Freestyle Battle,6,6
1750356087,Open Freesytle Routines,4,4
1750356087,Open Singles Net,7,7
1751568193,Last Man Standing,7,7
1751568193,Open 2 Square,3,3
1751568193,Open Battle,11,11
1751568193,Open Big One,8,8
1751568193,Open Double Net,5,5
1751568193,Open Golf,3,3
1751568193,Open Request,14,14
1751568193,Open Routines,5,5
1751568193,Open Sick 3,9,9
1751568193,Open Single Net,10,10
1752525121,Open Doubles Net,3,3
1753997172,Doubles Net,8,8
1753997172,Singles Net,14,14
1756448770,Mixed Doubles,2,2
1756448770,Open Doubles Net,6,6
1756448770,Open Singles Net,8,8
1759558836,Singles Result,4,3
1760495074,Open Doubles,3,3
1760495074,Open Singles,5,5
1765581778,Open Singles Net,5,5
1770923654,Open Singles Net,5,5
2001980001,Advanced Doubles,1,1
2001980001,Advanced Singles,1,1
2001980001,Doubles Consecutive Kicks,1,1
2001980001,Doubles Net,3,3
2001980001,Freestyle,3,3
2001980001,Mixed Doubles,1,1
2001980001,Open Doubles,1,1
2001980001,Singles Consecutive Kicks,1,1
2001980001,Singles Net,3,3
2001980001,Women's Doubles,1,1
2001980001,Women's Singles,1,1
2001980002,Freestyle,3,3
2001980002,Mixed Doubles,1,1
2001980002,Open Doubles Net,3,3
2001980002,Open Singles Net,3,3
2001980002,Women's Singles,1,1
2001980003,Freestyle,3,3
2001980003,Open Doubles Net,3,3
2001980003,Open Singles Net,3,3
2001980003,Women's Singles,3,3
2001981001,Advanced Doubles,1,1
2001981001,Advanced Singles,1,1
2001981001,Doubles Net,3,3
2001981001,Intermediate Doubles Net,1,1
2001981001,Intermediate Singles Consecutive Kicks,1,1
2001981001,Intermediate Singles Net,1,1
2001981001,Novice Singles,1,1
2001981001,Open Doubles,1,1
2001981001,Singles Consecutive Kicks,1,1
2001981001,Singles Net,3,3
2001981001,Team Consecutive Kicks,1,1
2001981001,Team Freestyle,1,1
2001981001,Women's Consecutive,1,1
2001981001,Women's Doubles Net,4,3
2001981001,Women's Singles,1,1
2001981001,Women's Singles Consecutive Kicks,1,1
2001981003,Consecutive Kicks,1,1
2001981003,Distance One-Step,1,1
2001981003,Mixed Doubles,1,1
2001981003,Open Doubles Net,3,3
2001981003,Open Singles Net,3,3
2001981003,Women's Singles,1,1
2001981004,Open Singles Net,2,2
2001982001,Doubles Net,3,3
2001982001,Freestyle,3,3
2001982001,Golf,3,3
2001982001,Intermediate Doubles Net,1,1
2001982001,Intermediate Freestyle,1,1
2001982001,Intermediate Singles Net,1,1
