event_id,year,division_canon,division_category,place,competitor_type,person_id,team_person_key,person_canon,team_display_name,coverage_flag,person_unresolved,norm,division_raw
1985_worlds,1985,Ultra Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,ultra singles net,Ultra Singles Net
1985_worlds,1985,Ultra Singles Net,net,2,player,895b0608-34df-509a-853d-684ffa24e824,,David Robinson,,complete,0,ultra singles net,Ultra Singles Net
1985_worlds,1985,Ultra Singles Net,net,3,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,ultra singles net,Ultra Singles Net
1985_worlds,1985,Women's Doubles Consecutive Kicks,net,1,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|fdf8022e-1b76-57e0-a06b-b0fbe66e7f26,__NON_PERSON__,Jodi Chandler / Marie Elsner,complete,0,women s doubles consecutive kicks,Women's Doubles Consecutive Kicks
1985_worlds,1985,Women's Doubles Consecutive Kicks,net,2,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|826201f8-2540-5663-9bbf-239e94ccee43,__NON_PERSON__,Tricia George / Constance Constable,complete,0,women s doubles consecutive kicks,Women's Doubles Consecutive Kicks
1985_worlds,1985,Women's Doubles Consecutive Kicks,net,3,team,,eccb075a-3997-5288-a805-774d358f5656|ece72308-6a72-551f-866a-e348728ee455,__NON_PERSON__,Nancy Reynolds / Kendall KIC,complete,0,women s doubles consecutive kicks,Women's Doubles Consecutive Kicks
1985_worlds,1985,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s doubles net,Women's Doubles Net
1985_worlds,1985,Women's Doubles Net,net,2,team,,3b25f805-f97e-528c-915d-3647ecaa8914|826201f8-2540-5663-9bbf-239e94ccee43,__NON_PERSON__,Trudy Archdale / Constance Constable,complete,0,women s doubles net,Women's Doubles Net
1985_worlds,1985,Women's Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|669a3821-2547-5215-9edd-7965ff400e69,__NON_PERSON__,Suzanne Beauchemin / Linda Burt,complete,0,women s doubles net,Women's Doubles Net
1985_worlds,1985,Women's Doubles One-Pass Consecutive Kicks,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|826201f8-2540-5663-9bbf-239e94ccee43,__NON_PERSON__,Tricia George / Constance Constable,complete,0,women s doubles one pass consecutive kicks,Women's Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Women's Doubles One-Pass Consecutive Kicks,net,2,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|eccb075a-3997-5288-a805-774d358f5656,__NON_PERSON__,Jodi Chandler / Nancy Reynolds,complete,0,women s doubles one pass consecutive kicks,Women's Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Women's Doubles One-Pass Consecutive Kicks,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|669a3821-2547-5215-9edd-7965ff400e69,__NON_PERSON__,Suzanne Beauchemin / Linda Burt,complete,0,women s doubles one pass consecutive kicks,Women's Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Women's Freestyle,freestyle,1,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Jodi Chandler / Tricia George,complete,0,women s freestyle,Women's Freestyle
1985_worlds,1985,Women's Freestyle,freestyle,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,__NON_PERSON__,Constance Constable / Kim Era,complete,0,women s freestyle,Women's Freestyle
1985_worlds,1985,Women's Freestyle,freestyle,3,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s freestyle,Women's Freestyle
1985_worlds,1985,Women's Golf,golf,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s golf,Women's Golf
1985_worlds,1985,Women's Golf,golf,2,player,669a3821-2547-5215-9edd-7965ff400e69,,Linda Burt,,complete,0,women s golf,Women's Golf
1985_worlds,1985,Women's Golf,golf,3,player,3b25f805-f97e-528c-915d-3647ecaa8914,,Trudy Archdale,,complete,0,women s golf,Women's Golf
1985_worlds,1985,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1985_worlds,1985,Women's Overall,net,2,player,826201f8-2540-5663-9bbf-239e94ccee43,,Constance Constable,,complete,0,women s overall,Women's Overall
1985_worlds,1985,Women's Overall,net,3,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s overall,Women's Overall
1985_worlds,1985,Women's Singles Consecutive Kicks,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1985_worlds,1985,Women's Singles Consecutive Kicks,net,2,player,826201f8-2540-5663-9bbf-239e94ccee43,,Constance Constable,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1985_worlds,1985,Women's Singles Consecutive Kicks,net,3,player,fdf8022e-1b76-57e0-a06b-b0fbe66e7f26,,Marie Elsner,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1985_worlds,1985,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s singles net,Women's Singles Net
1985_worlds,1985,Women's Singles Net,net,2,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s singles net,Women's Singles Net
1985_worlds,1985,Women's Singles Net,net,3,player,3b25f805-f97e-528c-915d-3647ecaa8914,,Trudy Archdale,,complete,0,women s singles net,Women's Singles Net
1985_wfa_nationals,1985,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1985_wfa_nationals,1985,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1985_wfa_nationals,1985,Mixed Doubles Net,net,2,team,,3b25f805-f97e-528c-915d-3647ecaa8914|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Trudy Archdale / Bruce Guettich,complete,0,mixed dbls net,Mixed Dbls Net
1985_wfa_nationals,1985,Mixed Doubles Net,net,3,team,,826201f8-2540-5663-9bbf-239e94ccee43|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Constance Constable / Jimmy Caveney,complete,0,mixed dbls net,Mixed Dbls Net
1985_wfa_nationals,1985,Open Doubles Consecutive,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|fb644300-e5a4-51ca-962f-e59dad795b03,__NON_PERSON__,Jack Schoolcraft / Pat Castle,complete,0,open dbls consecutive,Open Dbls Consecutive
1985_wfa_nationals,1985,Open Doubles Consecutive,net,2,team,,8959d778-41d3-554e-a831-6e1f73534b0f|76c8b933-3ec9-53e9-b2a7-a862b32704db,__NON_PERSON__,Chris Ott / Jeff Johnson,complete,0,open dbls consecutive,Open Dbls Consecutive
1985_wfa_nationals,1985,Open Doubles Consecutive,net,3,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,open dbls consecutive,Open Dbls Consecutive
1985_wfa_nationals,1985,Open Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1985_wfa_nationals,1985,Open Doubles Net,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,open dbls net,Open Dbls Net
1985_wfa_nationals,1985,Open Doubles Net,net,3,team,,df329352-6f3b-5e98-b23b-1af6737d100b|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Jimmy Caveney / Dave Robinson,complete,0,open dbls net,Open Dbls Net
1985_wfa_nationals,1985,Open Singles Consecutive,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls consecutive,Open Sgls Consecutive
1985_wfa_nationals,1985,Open Singles Consecutive,net,2,player,fb644300-e5a4-51ca-962f-e59dad795b03,,Pat Castle,,complete,0,open sgls consecutive,Open Sgls Consecutive
1985_wfa_nationals,1985,Open Singles Consecutive,net,3,player,06e833ec-f06f-50fb-9c56-390ca839e23f,,Fred Barnum,,complete,0,open sgls consecutive,Open Sgls Consecutive
1985_wfa_nationals,1985,Open Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1985_wfa_nationals,1985,Open Singles Freestyle,freestyle,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,open sgls freestyle,Open Sgls Freestyle
1985_wfa_nationals,1985,Open Singles Freestyle,freestyle,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,open sgls freestyle,Open Sgls Freestyle
1985_wfa_nationals,1985,Open Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1985_wfa_nationals,1985,Open Singles Net,net,2,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1985_wfa_nationals,1985,Open Singles Net,net,3,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls net,Open Sgls Net
1985_wfa_nationals,1985,Open Team Freestyle,freestyle,1,team,,886e5b99-bd46-5707-a490-a2e938b09a35|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Bruce Guettich / Greg Cortopassi,complete,0,open team freestyle,Open Team Freestyle
1985_wfa_nationals,1985,Open Team Freestyle,freestyle,2,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,open team freestyle,Open Team Freestyle
1985_wfa_nationals,1985,Open Team Freestyle,freestyle,3,team,,95643c20-ec23-57a5-a742-5b44534ae959|40fa16ff-a418-5da9-914e-3a09e231f2a7,__NON_PERSON__,Brent Welch / Bill Langbehn,complete,0,open team freestyle,Open Team Freestyle
1985_wfa_nationals,1985,Singles,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,singles,Singles
1985_wfa_nationals,1985,Singles,net,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,singles,Singles
1985_wfa_nationals,1985,Singles,net,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,singles,Singles
1985_wfa_nationals,1985,Team,net,1,team,,df329352-6f3b-5e98-b23b-1af6737d100b|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Jimmy Caveney / Bruce Guettich,complete,0,team,Team
1985_wfa_nationals,1985,Team,net,2,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,team,Team
1985_wfa_nationals,1985,Team,net,3,team,,95643c20-ec23-57a5-a742-5b44534ae959|40fa16ff-a418-5da9-914e-3a09e231f2a7,__NON_PERSON__,Brent Welch / Bill Langbehn,complete,0,team,Team
1985_wfa_nationals,1985,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1985_wfa_nationals,1985,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|3b25f805-f97e-528c-915d-3647ecaa8914,__NON_PERSON__,Constance Constable / Trudy Archdale,complete,0,women s dbls net,Women's Dbls Net
1985_wfa_nationals,1985,Women's Doubles Net,net,3,team,,669a3821-2547-5215-9edd-7965ff400e69|3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,__NON_PERSON__,Linda Burt / Suzanne Beauchemin,complete,0,women s dbls net,Women's Dbls Net
1985_wfa_nationals,1985,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1985_wfa_nationals,1985,Women's Singles Freestyle,freestyle,1,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls freestyle,Women's Sgls Freestyle
1985_wfa_nationals,1985,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1985_wfa_nationals,1985,Women's Singles Net,net,2,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1985_wfa_nationals,1985,Women's Singles Net,net,3,player,3b25f805-f97e-528c-915d-3647ecaa8914,,Trudy Archdale,,complete,0,women s sgls net,Women's Sgls Net
1985_wfa_nationals,1985,Women's Team Freestyle,freestyle,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Tricia George / Jodi Sebastian,complete,0,women s team freestyle,Women's Team Freestyle
1985_wfa_nationals,1985,Women's Team Freestyle,freestyle,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,__NON_PERSON__,Constance Constable / Kim Era,complete,0,women s team freestyle,Women's Team Freestyle
1986_worlds_golden,1986,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1986_worlds_golden,1986,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1986_worlds_golden,1986,Mixed Doubles Net,net,2,team,,3b25f805-f97e-528c-915d-3647ecaa8914|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Trudy Archdale / Bruce Guettich,complete,0,mixed dbls net,Mixed Dbls Net
1986_worlds_golden,1986,Mixed Doubles Net,net,3,team,,826201f8-2540-5663-9bbf-239e94ccee43|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Constance Constable / Jimmy Caveney,complete,0,mixed dbls net,Mixed Dbls Net
1986_worlds_golden,1986,Open Doubles Consecutive,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|fb644300-e5a4-51ca-962f-e59dad795b03,__NON_PERSON__,Jack Schoolcraft / Pat Castle,complete,0,open dbls consecutive,Open Dbls Consecutive
1986_worlds_golden,1986,Open Doubles Consecutive,net,2,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,open dbls consecutive,Open Dbls Consecutive
1986_worlds_golden,1986,Open Doubles Consecutive,net,3,team,,8959d778-41d3-554e-a831-6e1f73534b0f|76c8b933-3ec9-53e9-b2a7-a862b32704db,__NON_PERSON__,Chris Ott / Jeff Johnson,complete,0,open dbls consecutive,Open Dbls Consecutive
1986_worlds_golden,1986,Open Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1986_worlds_golden,1986,Open Doubles Net,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,open dbls net,Open Dbls Net
1986_worlds_golden,1986,Open Doubles Net,net,3,team,,df329352-6f3b-5e98-b23b-1af6737d100b|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Jimmy Caveney / Dave Robinson,complete,0,open dbls net,Open Dbls Net
1986_worlds_golden,1986,Open Freestyle,freestyle,1,player,d86e1aad-2058-5773-95eb-c5fd05217112,,Doug Little,,complete,0,open freestyle,Open Freestyle
1986_worlds_golden,1986,Open Singles Consecutive,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls consecutive,Open Sgls Consecutive
1986_worlds_golden,1986,Open Singles Consecutive,net,2,player,fb644300-e5a4-51ca-962f-e59dad795b03,,Pat Castle,,complete,0,open sgls consecutive,Open Sgls Consecutive
1986_worlds_golden,1986,Open Singles Consecutive,net,3,player,06e833ec-f06f-50fb-9c56-390ca839e23f,,Fred Barnum,,complete,0,open sgls consecutive,Open Sgls Consecutive
1986_worlds_golden,1986,Open Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1986_worlds_golden,1986,Open Singles Freestyle,freestyle,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,open sgls freestyle,Open Sgls Freestyle
1986_worlds_golden,1986,Open Singles Freestyle,freestyle,3,player,777d9449-6e41-5985-bb7d-cdaf8647ef9c,,Scott Cleere,,complete,0,open sgls freestyle,Open Sgls Freestyle
1986_worlds_golden,1986,Open Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1986_worlds_golden,1986,Open Singles Net,net,2,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1986_worlds_golden,1986,Open Singles Net,net,3,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls net,Open Sgls Net
1986_worlds_golden,1986,Open Singles Net,net,1,player,03bcdedb-b187-5ef3-ba2d-e371c1cada15,,Ken Eldrick,,complete,0,open singles net,Open Singles Net
1986_worlds_golden,1986,Open Team Freestyle,freestyle,1,team,,886e5b99-bd46-5707-a490-a2e938b09a35|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Bruce Guettich / Greg Cortopassi,complete,0,open team freestyle,Open Team Freestyle
1986_worlds_golden,1986,Open Team Freestyle,freestyle,2,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,open team freestyle,Open Team Freestyle
1986_worlds_golden,1986,Open Team Freestyle,freestyle,3,team,,b54020bc-1a1a-5d23-89e1-34617b3514fa|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Jim Fitzgerald / Jack Schoolcraft,complete,0,open team freestyle,Open Team Freestyle
1986_worlds_golden,1986,Singles,net,1,player,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,,Jon Lind,,complete,0,singles,Singles
1986_worlds_golden,1986,Singles,net,2,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,singles,Singles
1986_worlds_golden,1986,Singles,net,3,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,singles,Singles
1986_worlds_golden,1986,Team,net,1,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0|d91dcdc5-e286-538b-984c-1eb0fb6d5bc4,__NON_PERSON__,Scott Cleere / Bill Bethurum / Randy Nelson,complete,0,team,Team
1986_worlds_golden,1986,Team,net,2,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,team,Team
1986_worlds_golden,1986,Team,net,3,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|b54020bc-1a1a-5d23-89e1-34617b3514fa,__NON_PERSON__,Jack Schoolcraft / Jim Fitzgerald,complete,0,team,Team
1986_worlds_golden,1986,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1986_worlds_golden,1986,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Constance Constable / Jodi Sebastian,complete,0,women s dbls net,Women's Dbls Net
1986_worlds_golden,1986,Women's Doubles Net,net,3,team,,669a3821-2547-5215-9edd-7965ff400e69|3b25f805-f97e-528c-915d-3647ecaa8914,__NON_PERSON__,Linda Burt / Trudy Archdale,complete,0,women s dbls net,Women's Dbls Net
1986_worlds_golden,1986,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1986_worlds_golden,1986,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1986_worlds_golden,1986,Women's Singles Net,net,2,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1986_worlds_golden,1986,Women's Singles Net,net,3,player,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,,Jodi Sebastian,,complete,0,women s sgls net,Women's Sgls Net
1986_worlds_golden,1986,Women's Team Freestyle,freestyle,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Tricia George / Jodi Sebastian,complete,0,women s team freestyle,Women's Team Freestyle
1986_worlds_golden,1986,Women's Team Freestyle,freestyle,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,__NON_PERSON__,Constance Constable / Kim Era,complete,0,women s team freestyle,Women's Team Freestyle
1987_euro_champs,1987,Open Singles Net,net,1,player,6448a460-2f45-5a41-879d-f967d87e8a5c,,Jan-Olof Karlsson,,partial,0,open singles net,Open Singles Net
1987_worlds_golden,1987,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1987_worlds_golden,1987,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1987_worlds_golden,1987,Mixed Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Constance Constable / Jimmy Caveney,complete,0,mixed dbls net,Mixed Dbls Net
1987_worlds_golden,1987,Mixed Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|ca63a7da-a00a-5a83-ae43-2e17b5758fc8,__NON_PERSON__,Suzanne Beauchemin / Mag Hughes,complete,0,mixed dbls net,Mixed Dbls Net
1987_worlds_golden,1987,Open Doubles Consecutive,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|fb644300-e5a4-51ca-962f-e59dad795b03,__NON_PERSON__,Jack Schoolcraft / Pat Castle,complete,0,open dbls consecutive,Open Dbls Consecutive
1987_worlds_golden,1987,Open Doubles Consecutive,net,2,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,open dbls consecutive,Open Dbls Consecutive
1987_worlds_golden,1987,Open Doubles Consecutive,net,3,team,,8959d778-41d3-554e-a831-6e1f73534b0f|76c8b933-3ec9-53e9-b2a7-a862b32704db,__NON_PERSON__,Chris Ott / Jeff Johnson,complete,0,open dbls consecutive,Open Dbls Consecutive
1987_worlds_golden,1987,Open Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1987_worlds_golden,1987,Open Doubles Net,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,open dbls net,Open Dbls Net
1987_worlds_golden,1987,Open Doubles Net,net,3,team,,eb40c6a6-7e80-5190-b77d-47a47735bc0b|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Kevin Courtney / Dave Robinson,complete,0,open dbls net,Open Dbls Net
1987_worlds_golden,1987,Open Freestyle,freestyle,1,player,d86e1aad-2058-5773-95eb-c5fd05217112,,Doug Little,,complete,0,open freestyle,Open Freestyle
1987_worlds_golden,1987,Open Singles Consecutive,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls consecutive,Open Sgls Consecutive
1987_worlds_golden,1987,Open Singles Consecutive,net,2,player,06e833ec-f06f-50fb-9c56-390ca839e23f,,Fred Barnum,,complete,0,open sgls consecutive,Open Sgls Consecutive
1987_worlds_golden,1987,Open Singles Consecutive,net,3,player,8959d778-41d3-554e-a831-6e1f73534b0f,,Chris Ott,,complete,0,open sgls consecutive,Open Sgls Consecutive
1987_worlds_golden,1987,Open Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1987_worlds_golden,1987,Open Singles Freestyle,freestyle,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,open sgls freestyle,Open Sgls Freestyle
1987_worlds_golden,1987,Open Singles Freestyle,freestyle,3,player,95643c20-ec23-57a5-a742-5b44534ae959,,Brent Welch,,complete,0,open sgls freestyle,Open Sgls Freestyle
1987_worlds_golden,1987,Open Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1987_worlds_golden,1987,Open Singles Net,net,2,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls net,Open Sgls Net
1987_worlds_golden,1987,Open Singles Net,net,3,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1987_worlds_golden,1987,Open Singles Net,net,1,player,03bcdedb-b187-5ef3-ba2d-e371c1cada15,,Ken Eldrick,,complete,0,open singles net,Open Singles Net
