qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1323272493,2012,Open Singles Net,61,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1323272493,2012,Master's Doubles Net,5,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1323272493,2012,Intermediate Doubles Net,5,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1336988107,2012,Shred 30,3,Maciej Niczyporuk,maciej niczyporuk
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1336988107,2012,Sick 3,1,Arkadiusz Dudzinski,arkadiusz dudzinski
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1336988107,2012,Sick 3,3,Bartosz Bubula,bartosz bubula
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1485863923,2017,Sick 3,5,Pawe Nowak,pawe nowak
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,1706036811,2024,Master Doubles Net,5,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,857874500,1997,Doubles Golf,3,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Doubles Net,9,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Doubles Net,13,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Doubles Net,17,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Mixed Doubles Net,9,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Open Mixed Doubles Net,13,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Intermediate Doubles Net,7,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Intermediate Doubles Net,10,__NON_PERSON__,
V2_R04_EXACT_DUPLICATE_ROW,duplicate event+division+place+person row,876356874,1998,Intermediate Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076203,2001,Double,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076203,2001,Double,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076203,2001,Double,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Intermediate Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001076315,2001,Pro Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Intermediate,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Intermediate,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Open,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Open,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1001942070,2001,Open,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1005667143,2001,Intermediate Big Trick,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1005667143,2001,Intermediate Big Trick,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1005667143,2001,Intermediate Big Trick,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1005667143,2001,Open Huge Combo,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1005667143,2001,Open Huge Combo,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Intermédiate Doubles,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Intermédiate Doubles,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Intermédiate Doubles,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011291051,2002,Open Doubles,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011556608,2002,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011556608,2002,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011556608,2002,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011556608,2002,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1011556608,2002,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Doubles Net,14,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Open Mixed Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Women's Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Women's Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1012638214,2002,Women's Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,14,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,15,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,17,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Doubles Net,18,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Open Mixed Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Women's Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Women's Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Women's Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1013283071,2002,Women's Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1015303046,2002,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,2,Ben Scarborough,ben scarborough
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,2,Paully O'Reilly,paully o reilly
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,3,Josh Owens,josh owens
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,4,Ben Scarborough,ben scarborough
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,4,Josh Owens,josh owens
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1016457376,2002,Intermediate,5,Paully O'Reilly,paully o reilly
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1018812342,2002,Doubles Freestyle,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1018812342,2002,Doubles Freestyle,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1018812342,2002,Doubles Freestyle,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1018812342,2002,Doubles Freestyle,4,__NON_PERSON__,
