event_id,year,division_canon,division_category,placements_present,min_place,max_place,expected_span,missing_places,coverage_ratio,coverage_flag
1366375326,2013,Singles Net,net,11,1,11,11,0,1.0,complete
1367327351,2013,Open Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1367327351,2013,Open Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1367327351,2013,Open Doubles Net,net,4,1,4,4,0,1.0,complete
1367327351,2013,Open Singles Net,net,8,1,8,8,0,1.0,complete
1368559562,2013,Open Doubles Net,net,17,1,17,17,0,1.0,complete
1368559562,2013,Open Singles Net,net,22,1,22,22,0,1.0,complete
1369141018,2013,Open Doubles Net,net,5,1,5,5,0,1.0,complete
1369141018,2013,Open Singles Net,net,6,1,6,6,0,1.0,complete
1369864929,2013,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1370276202,2013,Open Doubles Net,net,13,1,13,13,0,1.0,complete
1370276202,2013,Open Mixed Doubles Net,net,7,1,7,7,0,1.0,complete
1370276202,2013,Open Singles Net,net,15,1,15,15,0,1.0,complete
1371821574,2013,Intermediate Singles Routines,freestyle,6,1,6,6,0,1.0,complete
1371821574,2013,Open Circle Contest,freestyle,5,1,7,7,2,0.7142857142857143,partial
1371821574,2013,Open Freestyle Challenge,freestyle,7,1,10,10,3,0.7,partial
1371821574,2013,Open Singles Routines,freestyle,10,1,10,10,0,1.0,complete
1374570632,2013,Circle,freestyle,8,1,12,12,4,0.6666666666666666,partial
1374570632,2013,Intermediate Doubles,freestyle,4,1,4,4,0,1.0,complete
1374570632,2013,Intermediate Singles,freestyle,9,1,9,9,0,1.0,complete
1374570632,2013,Open Doubles,freestyle,10,1,10,10,0,1.0,complete
1374570632,2013,Open Singles,freestyle,14,1,14,14,0,1.0,complete
1374570632,2013,Request,freestyle,4,1,4,4,0,1.0,complete
1374570632,2013,Routines,freestyle,9,1,10,10,1,0.9,mostly_complete
1376036018,2013,Circle Contest,freestyle,7,1,13,13,6,0.5384615384615384,partial
1376036018,2013,Intermediate Routines,freestyle,1,1,1,1,0,1.0,complete
1376036018,2013,Open Singles Routines,freestyle,9,1,10,10,1,0.9,mostly_complete
1376036018,2013,Request Contest,freestyle,6,1,9,9,3,0.6666666666666666,partial
1376036018,2013,Shred30,freestyle,11,1,11,11,0,1.0,complete
1376036018,2013,Sick 3,freestyle,11,1,11,11,0,1.0,complete
1376036018,2013,Women Singles Routines,freestyle,2,1,2,2,0,1.0,complete
1376036018,2013,Footbag Golf,golf,3,1,3,3,0,1.0,complete
1376036018,2013,Intermediate Doubles Net,net,3,1,3,3,0,1.0,complete
1376036018,2013,Intermediate Singles Net,net,7,1,7,7,0,1.0,complete
1376036018,2013,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1376036018,2013,Open Mix Doubles Net,net,3,1,3,3,0,1.0,complete
1376036018,2013,Open Singles Net,net,11,1,11,11,0,1.0,complete
1377192359,2013,Circle,freestyle,3,1,3,3,0,1.0,complete
1377192359,2013,Request,freestyle,3,1,3,3,0,1.0,complete
1377192359,2013,Routines,freestyle,3,1,3,3,0,1.0,complete
1377192359,2013,Shred 30,freestyle,3,1,3,3,0,1.0,complete
1377192359,2013,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1377192359,2013,Doubles,net,15,1,15,15,0,1.0,complete
1377192359,2013,Open Singles Net,net,19,1,19,19,0,1.0,complete
1378666423,2013,Big 1,freestyle,5,1,5,5,0,1.0,complete
1378666423,2013,Circle,freestyle,4,1,4,4,0,1.0,complete
1378666423,2013,Danish Championships,freestyle,3,1,3,3,0,1.0,complete
1378666423,2013,Request Contest,freestyle,8,1,13,13,5,0.6153846153846154,partial
1378666423,2013,Routines,freestyle,9,1,9,9,0,1.0,complete
1378666423,2013,Shred 30,freestyle,10,1,10,10,0,1.0,complete
1378666423,2013,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1378821205,2013,Open Doubles Net,net,10,1,10,10,0,1.0,complete
1378821205,2013,Open Singles Net,net,17,1,17,17,0,1.0,complete
1378928859,2013,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1378928859,2013,Open Singles Net,net,13,1,13,13,0,1.0,complete
1379414806,2013,Circle,freestyle,4,1,4,4,0,1.0,complete
1379414806,2013,Routines,freestyle,10,1,10,10,0,1.0,complete
1379414806,2013,Sick 3,freestyle,1,1,1,1,0,1.0,complete
1382778441,2013,Battle,freestyle,5,1,5,5,0,1.0,complete
1382778441,2013,Circle Contest,freestyle,5,1,5,5,0,1.0,complete
1382778441,2013,Intermediate Circle,freestyle,4,1,4,4,0,1.0,complete
1382778441,2013,Open Routine,freestyle,6,1,6,6,0,1.0,complete
1382778441,2013,Request Contest,freestyle,7,1,10,10,3,0.7,partial
1382778441,2013,Shred 30,freestyle,7,1,7,7,0,1.0,complete
1382778441,2013,Open Doubles Net,net,4,1,4,4,0,1.0,complete
1383076667,2014,Open Doubles Net,net,25,1,25,25,0,1.0,complete
1383076667,2014,Open Mixed Doubles Net,net,8,1,8,8,0,1.0,complete
1386623061,2014,Intermediate Circle Contest,freestyle,3,1,3,3,0,1.0,complete
1386623061,2014,Intermediate Singles Routines,freestyle,2,1,2,2,0,1.0,complete
1386623061,2014,Open Circle Contest,freestyle,6,1,7,7,1,0.8571428571428571,mostly_complete
1386623061,2014,Open Sick 3,freestyle,5,1,5,5,0,1.0,complete
1386623061,2014,Open Sick Trick,freestyle,5,1,5,5,0,1.0,complete
1386623061,2014,Open Singles Routines,freestyle,6,1,6,6,0,1.0,complete
1386623061,2014,Intermediate Doubles Net,net,4,1,4,4,0,1.0,complete
1386623061,2014,Intermediate Singles Net,net,4,1,5,5,1,0.8,mostly_complete
1386623061,2014,Mixed Doubles Net,net,6,1,6,6,0,1.0,complete
1386623061,2014,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1386623061,2014,Open Singles Net,net,7,1,7,7,0,1.0,complete
1386623061,2014,Women's Singles Net,net,3,1,3,3,0,1.0,complete
1389338303,2014,Open Circle Contest,freestyle,6,1,7,7,1,0.8571428571428571,mostly_complete
1389338303,2014,Open Shred:30,freestyle,5,1,5,5,0,1.0,complete
1389338303,2014,Open Singles Routines,freestyle,10,1,11,11,1,0.9090909090909091,mostly_complete
1389338303,2014,Open Doubles Net,net,22,1,22,22,0,1.0,complete
1389338303,2014,Open Singles Net,net,36,1,37,37,1,0.972972972972973,complete
1389338303,2014,Open 2-Square,sideline,4,1,4,4,0,1.0,complete
1389613723,2014,Intermediate Singles Routines,freestyle,4,1,5,5,1,0.8,mostly_complete
1389613723,2014,Open Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1389613723,2014,Open Singles Routines,freestyle,6,1,6,6,0,1.0,complete
1389730147,2014,Open Circle Contest,freestyle,6,1,7,7,1,0.8571428571428571,mostly_complete
1389730147,2014,Open Sick Trick,freestyle,6,1,7,7,1,0.8571428571428571,mostly_complete
1389730147,2014,Open Singles Routines,freestyle,11,1,13,13,2,0.8461538461538461,mostly_complete
1389730147,2014,Open Doubles Net,net,2,1,2,2,0,1.0,complete
1389730147,2014,Open Singles Net,net,5,1,5,5,0,1.0,complete
1391176125,2014,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1391176125,2014,Open Singles Net,net,6,1,6,6,0,1.0,complete
1391189882,2014,Intermediate Singles Routines,freestyle,7,1,7,7,0,1.0,complete
1391189882,2014,Open Circle Contest,freestyle,9,1,17,17,8,0.5294117647058824,partial
1391189882,2014,Open Doubles Routines,freestyle,4,1,4,4,0,1.0,complete
1391189882,2014,Open Shred:30,freestyle,12,1,12,12,0,1.0,complete
1391189882,2014,Open Sick 3-Trick,freestyle,1,10,10,1,0,1.0,complete
1391189882,2014,Open Singles Routines,freestyle,11,1,13,13,2,0.8461538461538461,mostly_complete
1391189882,2014,Women's Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1391189882,2014,Women's Shred:30,freestyle,4,1,4,4,0,1.0,complete
1391189882,2014,Women's Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1391189882,2014,Open Singles Golf,golf,11,1,13,13,2,0.8461538461538461,mostly_complete
1391189882,2014,Master Doubles Net,net,5,1,5,5,0,1.0,complete
1391189882,2014,Master Singles Net,net,5,1,5,5,0,1.0,complete
1391189882,2014,Open Doubles Net,net,37,1,37,37,0,1.0,complete
1391189882,2014,Open Mixed Doubles Net,net,14,1,14,14,0,1.0,complete
1391189882,2014,Open Singles Net,net,62,1,62,62,0,1.0,complete
1391189882,2014,Women's Doubles Net,net,6,1,6,6,0,1.0,complete
1391189882,2014,Women's Singles Net,net,11,1,11,11,0,1.0,complete
1391189882,2014,Open 2-Square,sideline,6,1,9,9,3,0.6666666666666666,partial
1392497284,2014,Open Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1393451254,2014,Freestyle,freestyle,5,1,5,5,0,1.0,complete
1393451254,2014,Open Doubles Net,net,10,1,10,10,0,1.0,complete
1393451254,2014,Open Singles Net,net,8,1,8,8,0,1.0,complete
1393501611,2014,Open Doubles Net,net,14,1,14,14,0,1.0,complete
1394621886,2014,Open Singles Net,net,5,1,5,5,0,1.0,complete
1394742347,2014,Intermediate Singles Net,net,4,1,4,4,0,1.0,complete
1394742347,2014,Open Doubles Net,net,11,1,11,11,0,1.0,complete
1394742347,2014,Open Singles Net,net,9,1,10,10,1,0.9,mostly_complete
1394773593,2014,Open Circle Contest,freestyle,5,1,5,5,0,1.0,complete
1394773593,2014,Open Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1394773593,2014,Open Doubles Net,net,14,1,14,14,0,1.0,complete
1394773593,2014,Open Mixed Doubles Net,net,3,1,3,3,0,1.0,complete
1394773593,2014,Open Singles Net,net,13,1,13,13,0,1.0,complete
1399929003,2014,Categoría Intermedio Net Individual,net,6,1,6,6,0,1.0,complete
1399929003,2014,Categoría Novatos Net Indivudual,net,4,1,4,4,0,1.0,complete
1401113913,2014,Open Doubles Net,net,7,1,10,10,3,0.7,partial
1401113913,2014,Open Mixed Doubles Net,net,4,1,4,4,0,1.0,complete
1401113913,2014,Open Singles Net,net,8,1,8,8,0,1.0,complete
1401624489,2014,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1401624489,2014,Open Singles Net,net,6,1,6,6,0,1.0,complete
1403287103,2014,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1403287103,2014,Open Singles Net,net,11,1,11,11,0,1.0,complete
1404123889,2014,Open Doubles Net,net,4,1,4,4,0,1.0,complete
1404123889,2014,Open Singles Net,net,7,1,7,7,0,1.0,complete
1405875596,2014,Intermediate Circle Contest,freestyle,6,1,6,6,0,1.0,complete
1405875596,2014,Intermediate Routines,freestyle,4,1,4,4,0,1.0,complete
1405875596,2014,Open Circle Contest,freestyle,5,1,5,5,0,1.0,complete
1405875596,2014,Open Routines,freestyle,8,1,8,8,0,1.0,complete
1405875596,2014,Intermediate Singles Net,net,3,1,3,3,0,1.0,complete
1405875596,2014,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1405875596,2014,Open Singles Net,net,10,1,10,10,0,1.0,complete
1405875596,2014,Unknown,unknown,1,12,12,1,0,1.0,complete
1406219099,2014,Circle Contest,freestyle,3,1,3,3,0,1.0,complete
1406219099,2014,Open 2-Square,freestyle,4,1,4,4,0,1.0,complete
1406219099,2014,Open Circle Contest,freestyle,2,1,4,4,2,0.5,partial
1406219099,2014,Open Rippin' Run,freestyle,3,1,3,3,0,1.0,complete
1406219099,2014,Open Routine,freestyle,7,1,7,7,0,1.0,complete
1406219099,2014,Open Sick Trick,freestyle,6,1,6,6,0,1.0,complete
1406219099,2014,Open Singles Routines,freestyle,8,1,8,8,0,1.0,complete
1406219099,2014,Request Contest,freestyle,3,1,3,3,0,1.0,complete
1406219099,2014,Shred 30,freestyle,5,1,5,5,0,1.0,complete
1406219099,2014,Sick 3,freestyle,6,1,6,6,0,1.0,complete
1406219099,2014,Women Freestyle,freestyle,2,1,2,2,0,1.0,complete
1406219099,2014,Women's Singles Routines,freestyle,2,1,2,2,0,1.0,complete
1406219099,2014,Golf,golf,3,1,3,3,0,1.0,complete
1406219099,2014,Double Net,net,3,1,3,3,0,1.0,complete
1406219099,2014,Intermediate Net,net,3,1,3,3,0,1.0,complete
1406219099,2014,Open Doubles Net,net,3,1,3,3,0,1.0,complete
1406219099,2014,Open Singles Net,net,3,1,3,3,0,1.0,complete
1406219099,2014,Single Net,net,3,1,3,3,0,1.0,complete
1406219099,2014,Unknown,unknown,4,1,4,4,0,1.0,complete
1407335213,2014,Open Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1407335213,2014,Open Doubles Net,net,14,1,14,14,0,1.0,complete
1407335213,2014,Open Mixed Doubles Net,net,7,1,7,7,0,1.0,complete
1407335213,2014,Open Singles Net,net,16,1,16,16,0,1.0,complete
1407335213,2014,Women's Singles Net,net,5,1,5,5,0,1.0,complete
1412859519,2014,Open Doubles Net,net,16,1,16,16,0,1.0,complete
1412859519,2014,Open Mixed Doubles Net,net,6,1,6,6,0,1.0,complete
1413607134,2014,Open Doubles Net,net,11,1,11,11,0,1.0,complete
1413607134,2014,Open Singles Net,net,17,1,17,17,0,1.0,complete
1417000778,2014,Doubles Net,net,4,1,4,4,0,1.0,complete
1417000778,2014,Singles Net,net,9,1,9,9,0,1.0,complete
1408070192,2015,Int Circle,freestyle,3,1,3,3,0,1.0,complete
1408070192,2015,Int Request,freestyle,1,1,1,1,0,1.0,complete
1408070192,2015,Ironman,freestyle,1,1,1,1,0,1.0,complete
1408070192,2015,Open Circle,freestyle,3,1,3,3,0,1.0,complete
1408070192,2015,Open Request,freestyle,1,1,1,1,0,1.0,complete
1408070192,2015,Open Shred,freestyle,1,1,1,1,0,1.0,complete
1415986036,2015,Battle,freestyle,3,1,3,3,0,1.0,complete
1415986036,2015,Request,freestyle,4,1,4,4,0,1.0,complete
1415986036,2015,Routines,freestyle,7,1,7,7,0,1.0,complete
1415986036,2015,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1417735560,2015,Intermediate Sick Trick,freestyle,3,1,3,3,0,1.0,complete
1417735560,2015,Intermediate Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1417735560,2015,Open Circle Contest,freestyle,10,1,29,29,19,0.3448275862068966,sparse
1417735560,2015,Open Doubles Routines,freestyle,4,1,4,4,0,1.0,complete
1417735560,2015,Open Shred:30,freestyle,9,1,17,17,8,0.5294117647058824,partial
1417735560,2015,Open Sick 3-Trick,freestyle,10,1,10,10,0,1.0,complete
1417735560,2015,Open Sick Trick,freestyle,15,1,15,15,0,1.0,complete
1417735560,2015,Open Singles Routines,freestyle,13,1,25,25,12,0.52,partial
1417735560,2015,Women's Circle Contest,freestyle,5,1,5,5,0,1.0,complete
1417735560,2015,Women's Shred:30,freestyle,2,5,6,2,0,1.0,complete
1417735560,2015,Women's Sick Trick,freestyle,2,1,2,2,0,1.0,complete
1417735560,2015,Women's Singles Routines,freestyle,5,1,5,5,0,1.0,complete
1417735560,2015,Open Singles Golf,golf,6,1,6,6,0,1.0,complete
1417735560,2015,Master Doubles Net,net,5,1,5,5,0,1.0,complete
1417735560,2015,Master Singles Net,net,9,1,9,9,0,1.0,complete
1417735560,2015,Open Doubles Net,net,33,1,33,33,0,1.0,complete
1417735560,2015,Open Mixed Doubles Net,net,14,1,14,14,0,1.0,complete
1417735560,2015,Open Singles Net,net,50,1,51,51,1,0.9803921568627451,complete
1417735560,2015,Women's Doubles Net,net,7,1,7,7,0,1.0,complete
1417735560,2015,Women's Singles Net,net,14,1,14,14,0,1.0,complete
1417735560,2015,Open 2-Square,sideline,15,1,15,15,0,1.0,complete
1417958417,2015,Open Doubles Net,net,21,1,21,21,0,1.0,complete
1417958417,2015,Open Mixed Doubles Net,net,7,1,7,7,0,1.0,complete
1417958417,2015,Open Singles Net,net,30,1,30,30,0,1.0,complete
1418127354,2015,Open Singles Golf,golf,3,1,3,3,0,1.0,complete
1418127354,2015,Open Doubles Net,net,16,1,16,16,0,1.0,complete
1418127354,2015,Open Mixed Doubles Net,net,6,1,6,6,0,1.0,complete
1420195881,2015,Open Doubles Net,net,18,1,18,18,0,1.0,complete
1420195881,2015,Open Mixed Doubles Net,net,6,1,6,6,0,1.0,complete
1421069713,2015,Open Doubles Net,net,4,1,4,4,0,1.0,complete
1421069713,2015,Open Singles Net,net,7,1,8,8,1,0.875,mostly_complete
1421271111,2015,Open Doubles Net,net,10,1,10,10,0,1.0,complete
1421271111,2015,Open Singles Net,net,9,1,9,9,0,1.0,complete
1422386917,2015,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1422386917,2015,Open Singles Net,net,10,1,10,10,0,1.0,complete
1423020874,2015,Open Doubles Net,net,16,1,16,16,0,1.0,complete
1423020874,2015,Open Singles Net,net,24,1,24,24,0,1.0,complete
1425372477,2015,Intermediate Singles Routines,freestyle,4,1,4,4,0,1.0,complete
1425372477,2015,Open Singles Routines,freestyle,8,1,8,8,0,1.0,complete
1425372477,2015,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1425372477,2015,Open Mixed Doubles Net,net,7,1,7,7,0,1.0,complete
1425372477,2015,Open Singles Net,net,5,1,5,5,0,1.0,complete
1425372477,2015,Women's Doubles Net,net,2,1,2,2,0,1.0,complete
1425372477,2015,Women's Singles Net,net,3,1,5,5,2,0.6,partial
1427144456,2015,Open Doubles Net,net,5,1,5,5,0,1.0,complete
1427144456,2015,Open Singles Net,net,5,1,5,5,0,1.0,complete
1430582557,2015,Final Results Open Doubles,net,12,1,12,12,0,1.0,complete
1430582557,2015,Final Results Open Single.,net,13,1,13,13,0,1.0,complete
1430596760,2015,Open Doubles Net,net,4,1,5,5,1,0.8,mostly_complete
1430596760,2015,Open Singles Net,net,4,1,4,4,0,1.0,complete
1431288258,2015,Open Doubles Net,net,4,1,4,4,0,1.0,complete
1431288258,2015,Open Singles Net,net,6,1,6,6,0,1.0,complete
1432901754,2015,Open Doubles Net,net,10,1,10,10,0,1.0,complete
1432901754,2015,Open Singles Net,net,15,1,15,15,0,1.0,complete
1435110091,2015,Intermediate Freestyle Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1435110091,2015,Intermediate Freestyle Routines,freestyle,4,1,4,4,0,1.0,complete
1435110091,2015,Open Freestyle Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1435110091,2015,Open Freestyle Routines,freestyle,5,1,6,6,1,0.8333333333333334,mostly_complete
1435110091,2015,Open Doubles Net,net,5,1,5,5,0,1.0,complete
1435110091,2015,Open Mixed Doubles,net,2,1,2,2,0,1.0,complete
1435110091,2015,Open Singles Net,net,8,1,8,8,0,1.0,complete
1435110091,2015,Unknown,unknown,1,13,13,1,0,1.0,complete
1435784719,2015,Open Doubles,net,15,1,15,15,0,1.0,complete
1435784719,2015,Open Singles,net,21,1,21,21,0,1.0,complete
1436878168,2015,Circle,freestyle,4,1,4,4,0,1.0,complete
1436878168,2015,Routines,freestyle,7,1,7,7,0,1.0,complete
1436878168,2015,Doubles Net,net,13,1,13,13,0,1.0,complete
1436878168,2015,"Doubles Net, Initial Seedings",net,13,1,13,13,0,1.0,complete
1438626750,2015,Open Singles Routines,freestyle,7,1,7,7,0,1.0,complete
1438626750,2015,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1438626750,2015,Open Mixed Doubles Net,net,8,1,8,8,0,1.0,complete
1438626750,2015,Open Singles Net,net,9,1,9,9,0,1.0,complete
1438626750,2015,Women's Doubles Net,net,3,1,3,3,0,1.0,complete
1438626750,2015,Women's Singles Net,net,4,1,4,4,0,1.0,complete
1439332196,2015,Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1439332196,2015,Open Double Freestyle,freestyle,3,1,3,3,0,1.0,complete
1439332196,2015,Open Single Freestyle,freestyle,9,1,9,9,0,1.0,complete
1439332196,2015,Request Contest,freestyle,3,1,3,3,0,1.0,complete
1439332196,2015,Shred 30 Sec.,freestyle,3,1,3,3,0,1.0,complete
1439332196,2015,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1439332196,2015,Women Single Freestyle,freestyle,3,1,3,3,0,1.0,complete
1439332196,2015,Open Golf,golf,3,1,3,3,0,1.0,complete
1439332196,2015,Mixed Double Net,net,4,1,4,4,0,1.0,complete
1439332196,2015,Open Double Net,net,5,1,5,5,0,1.0,complete
1439332196,2015,Open Single Net,net,9,1,9,9,0,1.0,complete
1439332196,2015,2 Square,sideline,3,1,3,3,0,1.0,complete
1444911632,2015,Freestyle Open Circle Contest,freestyle,3,1,3,3,0,1.0,complete
1444911632,2015,Freestyle Open Routines,freestyle,3,1,3,3,0,1.0,complete
1444911632,2015,Results Double Net,net,12,1,12,12,0,1.0,complete
1444911632,2015,Results Mixed Net,net,4,1,4,4,0,1.0,complete
1444911632,2015,Results Single Net,net,12,1,12,12,0,1.0,complete
1444911632,2015,Seeding Double Net,net,12,1,12,12,0,1.0,complete
1444911632,2015,Seeding Mixed Net,net,4,1,4,4,0,1.0,complete
1444911632,2015,Seeding Single Net,net,12,1,12,12,0,1.0,complete
1445178271,2015,Battle,freestyle,5,1,5,5,0,1.0,complete
1445178271,2015,Circle,freestyle,5,1,5,5,0,1.0,complete
1445178271,2015,Request,freestyle,6,1,7,7,1,0.8571428571428571,mostly_complete
1449217972,2015,Open Singles Net,net,8,1,8,8,0,1.0,complete
1446571794,2016,Mixed Doubles Net,net,8,1,8,8,0,1.0,complete
1446571794,2016,Open Doubles Net,net,19,1,19,19,0,1.0,complete
1447494731,2016,Open Doubles Routines,freestyle,3,1,3,3,0,1.0,complete
1447494731,2016,Open Doubles Net,net,3,1,3,3,0,1.0,complete
1447494731,2016,Open Singles Net,net,6,1,6,6,0,1.0,complete
1449259560,2016,Freestyle Doubles Routine,freestyle,3,1,3,3,0,1.0,complete
1449259560,2016,Open Singles Routines,freestyle,12,1,21,21,9,0.5714285714285714,partial
1449259560,2016,Shred30,freestyle,9,1,9,9,0,1.0,complete
1449259560,2016,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1449259560,2016,Footbag Golf,golf,13,1,17,17,4,0.7647058823529411,mostly_complete
1449259560,2016,Master Doubles Net,net,6,1,7,7,1,0.8571428571428571,mostly_complete
1449259560,2016,Master Singles Net,net,10,1,11,11,1,0.9090909090909091,mostly_complete
1449259560,2016,Open Doubles Net,net,27,1,27,27,0,1.0,complete
1449259560,2016,Open Mixed Doubles Net,net,12,1,12,12,0,1.0,complete
1449259560,2016,Open Singles Net,net,37,1,37,37,0,1.0,complete
1449259560,2016,Women's Doubles Net,net,6,1,6,6,0,1.0,complete
1449259560,2016,Women's Singles Net,net,12,1,12,12,0,1.0,complete
1449259560,2016,2-Square,sideline,2,1,2,2,0,1.0,complete
1453384342,2016,Golf,golf,2,1,3,3,1,0.6666666666666666,partial
1453384342,2016,Mixed Doubles Net,net,4,1,4,4,0,1.0,complete
1453384342,2016,Open Doubles Net,net,9,1,9,9,0,1.0,complete
1454371285,2016,Open Doubles Net,net,2,1,2,2,0,1.0,complete
1454371285,2016,Open Singles Net,net,4,1,4,4,0,1.0,complete
1455047000,2016,Doubles,net,6,1,6,6,0,1.0,complete
1455047000,2016,Singles,net,7,1,7,7,0,1.0,complete
1458125752,2016,Open Doubles,net,4,1,4,4,0,1.0,complete
1458125752,2016,Open Singles,net,8,1,8,8,0,1.0,complete
1458170459,2016,Open Doubles Net,net,8,1,9,9,1,0.8888888888888888,mostly_complete
1458772302,2016,Intermediate Doubles Net,net,5,1,5,5,0,1.0,complete
1458772302,2016,Intermediate Singles,net,9,1,9,9,0,1.0,complete
1458772302,2016,Mixed Doubles Net,net,6,1,6,6,0,1.0,complete
1458772302,2016,Open Doubles Net,net,7,1,7,7,0,1.0,complete
1458772302,2016,Open Singles Net,net,4,1,4,4,0,1.0,complete
1458772302,2016,Women's Doubles Net,net,4,1,4,4,0,1.0,complete
1458772302,2016,Women's Singles Net,net,3,1,3,3,0,1.0,complete
1459426362,2016,Open Doubles Net,net,10,1,10,10,0,1.0,complete
1459426362,2016,Open Singles Net,net,20,1,20,20,0,1.0,complete
1460640850,2016,Open Circle,freestyle,4,1,4,4,0,1.0,complete
1460640850,2016,Open Routine,freestyle,8,1,8,8,0,1.0,complete
1460640850,2016,Request Contest,freestyle,3,1,3,3,0,1.0,complete
1460640850,2016,Shred30,freestyle,6,1,6,6,0,1.0,complete
1460640850,2016,Sick3,freestyle,10,1,10,10,0,1.0,complete
1460640850,2016,Mixed Doubles Net,net,12,1,12,12,0,1.0,complete
1460640850,2016,Open Doubles Net,net,14,1,14,14,0,1.0,complete
1460640850,2016,Open Singles Net,net,24,1,24,24,0,1.0,complete
1460640850,2016,Women Doubles Net,net,5,1,5,5,0,1.0,complete
1460640850,2016,Women Singles Net,net,10,1,10,10,0,1.0,complete
1461077179,2016,Open Doubles Net,net,5,1,5,5,0,1.0,complete
1463511970,2016,Doubles Net,net,8,1,8,8,0,1.0,complete
1463511970,2016,Singles Net,net,10,1,10,10,0,1.0,complete
1464967908,2016,Doubles,freestyle,3,1,3,3,0,1.0,complete
1464967908,2016,Intermediate Freestyle Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1464967908,2016,Intermediate Freestyle Performance,freestyle,3,1,3,3,0,1.0,complete
1464967908,2016,Open Freestyle Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1464967908,2016,Open Freestyle Performance,freestyle,5,1,5,5,0,1.0,complete
1464967908,2016,Singles,freestyle,3,1,3,3,0,1.0,complete
1464967908,2016,Women's Performance,freestyle,1,1,1,1,0,1.0,complete
1466891959,2016,Mixed Doubles Net,net,4,1,4,4,0,1.0,complete
1466891959,2016,Open Doubles Net,net,8,1,8,8,0,1.0,complete
1466891959,2016,Open Singles Net,net,13,1,13,13,0,1.0,complete
1466942562,2016,Open Circle Contest,freestyle,5,1,5,5,0,1.0,complete
1466942562,2016,Open Singles Routine,freestyle,7,1,7,7,0,1.0,complete
1466942562,2016,Request Contest,freestyle,4,1,4,4,0,1.0,complete
1466942562,2016,Open Singles Golf,golf,12,1,15,15,3,0.8,mostly_complete
1466942562,2016,Open Doubles Net,net,9,1,9,9,0,1.0,complete
1466942562,2016,Open Singles Net,net,11,1,11,11,0,1.0,complete
1467142686,2016,Open Circle Contest,freestyle,7,1,7,7,0,1.0,complete
1467142686,2016,Open Routine,freestyle,3,1,3,3,0,1.0,complete
1467142686,2016,Request Contest,freestyle,3,1,3,3,0,1.0,complete
1467142686,2016,Shred30,freestyle,7,1,7,7,0,1.0,complete
1467142686,2016,Sick 3,freestyle,3,1,3,3,0,1.0,complete
1467142686,2016,Footbag Golf,golf,3,1,3,3,0,1.0,complete
1467142686,2016,Open Doubles Net,net,6,1,6,6,0,1.0,complete
1467142686,2016,Open Singles Net,net,11,1,11,11,0,1.0,complete
1467142686,2016,Two Square,sideline,3,1,3,3,0,1.0,complete
1471407009,2016,Open Doubles Net,net,5,1,5,5,0,1.0,complete
1473853257,2016,Footbag Freestyle,freestyle,8,1,8,8,0,1.0,complete
1473853257,2016,Footbag Golf,golf,8,1,8,8,0,1.0,complete
1473853257,2016,Doubles Kicking,net,4,1,4,4,0,1.0,complete
1473853257,2016,Doubles Net,net,4,1,4,4,0,1.0,complete
1473853257,2016,Singles Net,net,9,1,9,9,0,1.0,complete
1473932659,2016,Battle,freestyle,4,1,4,4,0,1.0,complete
1473932659,2016,Circle Austria,freestyle,4,1,4,4,0,1.0,complete
1473932659,2016,Freestyle Overall,freestyle,4,1,4,4,0,1.0,complete
1473932659,2016,Open Circle,freestyle,4,1,4,4,0,1.0,complete
1473932659,2016,Request Contest,freestyle,6,1,6,6,0,1.0,complete
1471686537,2017,Intermediate Circle Contest,freestyle,4,1,4,4,0,1.0,complete
1471686537,2017,Open Circle Contest,freestyle,4,1,4,4,0,1.0,complete
