chain_id,event_id,year,person_id,person_canon,attribution_confidence,sequence_index,trick_canon,adds,score_method
1536221908_18,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1,whirl,3.0,direct
1536221908_19,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,0,whirl,3.0,direct
1536221908_19,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1,torque,4.0,direct
1536221908_19,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,2,blender,4.0,direct
1536221908_20,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,0,butterfly,3.0,direct
1536221908_20,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1,mirage,2.0,direct
1536221908_20,1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,2,butterfly,3.0,direct
1547415984_45,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,spinning,,unscored
1547415984_45,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,dimwalk,4.0,direct
1547415984_46,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,atomic,,unscored
1547415984_46,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,ducking,,unscored
1547415984_47,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,fusion,5.0,direct
1547415984_47,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,whirl,3.0,direct
1547415984_48,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,food processor,6.0,direct
1547415984_48,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,torque,4.0,direct
1547415984_49,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,fog,5.0,direct
1547415984_49,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,torque,4.0,direct
1547415984_51,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,tapping,,unscored
1547415984_51,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,butterfly,3.0,direct
1547415984_51,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,2,blurry whirl,5.0,direct
1547415984_52,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,blurry whirl,5.0,direct
1547415984_52,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,whirl,3.0,direct
1547415984_53,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,butterfly,3.0,direct
1547415984_53,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,ripwalk,4.0,direct
1547415984_53,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,2,spinning whirl,5.0,direct
1547415984_54,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,atom smasher,4.0,direct
1547415984_54,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,whirl,3.0,direct
1547415984_55,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,0,clipper,2.0,direct
1547415984_55,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1,ducking clipper,3.0,direct
1547415984_55,1547415984,2019,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,2,whirl,3.0,direct
1623054449_57,1623054449,2021,,,none,0,fog,5.0,direct
1623054449_57,1623054449,2021,,,none,1,spinning osis,4.0,direct
1623054449_59,1623054449,2021,,,none,0,torque,4.0,direct
1623054449_59,1623054449,2021,,,none,1,ducking,,unscored
1623054449_60,1623054449,2021,,,none,0,fog,5.0,direct
1623054449_60,1623054449,2021,,,none,1,butterfly,3.0,direct
1623054449_62,1623054449,2021,,,none,0,ducking mirage,3.0,direct
1623054449_62,1623054449,2021,,,none,1,tapping,,unscored
1623054449_63,1623054449,2021,,,none,0,spinning,,unscored
1623054449_63,1623054449,2021,,,none,1,ducking clipper,3.0,direct
1623054449_64,1623054449,2021,,,none,0,drifter,3.0,direct
1623054449_64,1623054449,2021,,,none,1,gyro,,unscored
1623054449_64,1623054449,2021,,,none,2,pixie,2.0,direct
1623054449_65,1623054449,2021,,,none,0,whirl,3.0,direct
1623054449_65,1623054449,2021,,,none,1,spinning,,unscored
1623054449_67,1623054449,2021,,,none,0,whirl,3.0,direct
1623054449_67,1623054449,2021,,,none,1,swirl,3.0,direct
1623054449_70,1623054449,2021,,,none,0,pixie,2.0,direct
1623054449_70,1623054449,2021,,,none,1,whirl,3.0,direct
1623054449_71,1623054449,2021,,,none,0,ripwalk,4.0,direct
1623054449_71,1623054449,2021,,,none,1,ducking butterfly,4.0,direct
1623054449_71,1623054449,2021,,,none,2,mobius,5.0,direct
1623054449_72,1623054449,2021,,,none,0,pixie,2.0,direct
1623054449_72,1623054449,2021,,,none,1,ducking butterfly,4.0,direct
1623054449_73,1623054449,2021,,,none,0,ducking butterfly,4.0,direct
1623054449_73,1623054449,2021,,,none,1,ducking butterfly,4.0,direct
1623054449_73,1623054449,2021,,,none,2,ducking osis,4.0,direct
1623054449_77,1623054449,2021,,,none,0,ducking butterfly,4.0,direct
1623054449_77,1623054449,2021,,,none,1,torque,4.0,direct
1623054449_78,1623054449,2021,,,none,0,pixie,2.0,direct
1623054449_78,1623054449,2021,,,none,1,ducking butterfly,4.0,direct
1623054449_78,1623054449,2021,,,none,2,torque,4.0,direct
1623054449_80,1623054449,2021,,,none,0,ducking butterfly,4.0,direct
1623054449_80,1623054449,2021,,,none,1,torque,4.0,direct
1623054449_82,1623054449,2021,,,none,0,blurry whirl,5.0,direct
1623054449_82,1623054449,2021,,,none,1,whirl,3.0,direct
1623054449_84,1623054449,2021,,,none,0,atom smasher,4.0,direct
1623054449_84,1623054449,2021,,,none,1,atom smasher,4.0,direct
1623054449_84,1623054449,2021,,,none,2,pixie,2.0,direct
1623054449_86,1623054449,2021,,,none,0,spinning butterfly,4.0,direct
1623054449_86,1623054449,2021,,,none,1,ducking,,unscored
1623054449_86,1623054449,2021,,,none,2,pixie,2.0,direct
1623054449_87,1623054449,2021,,,none,0,ducking,,unscored
1623054449_87,1623054449,2021,,,none,1,pixie,2.0,direct
1623054449_88,1623054449,2021,,,none,0,dimwalk,4.0,direct
1623054449_88,1623054449,2021,,,none,1,blurry whirl,5.0,direct
1623054449_88,1623054449,2021,,,none,2,spinning whirl,5.0,direct
1623054449_89,1623054449,2021,,,none,0,pixie,2.0,direct
1623054449_89,1623054449,2021,,,none,1,whirl,3.0,direct
1623054449_90,1623054449,2021,,,none,0,ducking,,unscored
1623054449_90,1623054449,2021,,,none,1,dimwalk,4.0,direct
1623054449_91,1623054449,2021,,,none,0,dimwalk,4.0,direct
1623054449_91,1623054449,2021,,,none,1,ducking butterfly,4.0,direct
1623054449_91,1623054449,2021,,,none,2,whirl,3.0,direct
1623054449_92,1623054449,2021,,,none,0,smear,3.0,direct
1623054449_92,1623054449,2021,,,none,1,dimwalk,4.0,direct
1623054449_93,1623054449,2021,,,none,0,ducking,,unscored
1623054449_93,1623054449,2021,,,none,1,butterfly,3.0,direct
1623054449_93,1623054449,2021,,,none,2,spinning clipper,3.0,direct
1623054449_94,1623054449,2021,,,none,0,ducking,,unscored
1623054449_94,1623054449,2021,,,none,1,butterfly,3.0,direct
1623054449_94,1623054449,2021,,,none,2,spinning whirl,5.0,direct
1623054449_95,1623054449,2021,,,none,0,ducking butterfly,4.0,direct
1623054449_95,1623054449,2021,,,none,1,butterfly,3.0,direct
1623054449_95,1623054449,2021,,,none,2,ducking osis,4.0,direct
1623054449_96,1623054449,2021,,,none,0,legover,2.0,direct
1623054449_96,1623054449,2021,,,none,1,pickup,2.0,direct
1623054449_97,1623054449,2021,,,none,0,ducking clipper,3.0,direct
1623054449_97,1623054449,2021,,,none,1,pickup,2.0,direct
1623054449_97,1623054449,2021,,,none,2,butterfly,3.0,direct
1623054449_98,1623054449,2021,,,none,0,dimwalk,4.0,direct
1623054449_98,1623054449,2021,,,none,1,osis,3.0,direct
1623054449_98,1623054449,2021,,,none,2,dimwalk,4.0,direct
1623054449_98,1623054449,2021,,,none,3,spinning osis,4.0,direct
1623054449_98,1623054449,2021,,,none,4,whirl,3.0,direct
1623054449_99,1623054449,2021,,,none,0,ducking,,unscored
1623054449_99,1623054449,2021,,,none,1,clipper,2.0,direct
1646387871_108,1646387871,2022,7d094f73-d2d9-5f99-9b73-6593696c90ef,Quentin Isackson,context_window,0,whirl,3.0,direct
1646387871_108,1646387871,2022,7d094f73-d2d9-5f99-9b73-6593696c90ef,Quentin Isackson,context_window,1,whirl,3.0,direct
1740391168_18,1740391168,2025,,,none,0,eggbeater,3.0,direct
1740391168_18,1740391168,2025,,,none,1,symposium,,unscored
1740391168_21,1740391168,2025,,,none,0,stepping,,unscored
1740391168_21,1740391168,2025,,,none,1,ducking,,unscored
1740391168_23,1740391168,2025,,,none,0,paradox torque,5.0,direct
1740391168_23,1740391168,2025,,,none,1,paradox,,unscored
989875090_17,989875090,2001,82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,context_window,0,eggbeater,3.0,direct
989875090_17,989875090,2001,82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,context_window,1,pixie,2.0,direct
989875090_17,989875090,2001,82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,context_window,2,blurry whirl,5.0,direct
989875090_17,989875090,2001,82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,context_window,3,whirl,3.0,direct
989875090_19,989875090,2001,2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,context_window,0,blur,4.0,direct
989875090_19,989875090,2001,2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,context_window,1,butterfly,3.0,direct
989875090_19,989875090,2001,2425d614-d376-5d98-b7fb-cb445d10792c,Dan Klokow,context_window,2,ducking butterfly,4.0,direct
996293200_17,996293200,2001,,,none,0,blur,4.0,direct
996293200_17,996293200,2001,,,none,1,swirl,3.0,direct
996293200_19,996293200,2001,,,none,0,butterfly,3.0,direct
996293200_19,996293200,2001,,,none,1,paradox mirage,3.0,direct
996293200_19,996293200,2001,,,none,2,butterfly,3.0,direct
996293200_20,996293200,2001,,,none,0,ducking butterfly,4.0,direct
996293200_20,996293200,2001,,,none,1,paradox mirage,3.0,direct
