result_id,canonical_event_id,division_raw,place,player_name_raw,person_id,person_canon,resolution_status,source_type
cd7264586f,1994_worlds_palo_alto,Mixed Dbls Net,3,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
37f6b36b4d,1994_worlds_palo_alto,Open Sgls Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
c92061e1ce,1994_worlds_palo_alto,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
d4e756a0bd,1994_worlds_palo_alto,Open Sgls Freestyle,3,Torgeir Rygh,42b5c8be-9cb5-5b3b-b167-13fd86b35ca4,Torgeir Rygh,NEW_PLAYER,FBW
54c07e79c9,1994_worlds_palo_alto,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
54c07e79c9,1994_worlds_palo_alto,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
abad56fa83,1994_worlds_palo_alto,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
abad56fa83,1994_worlds_palo_alto,Open Team Freestyle,2,[UNKNOWN PARTNER],,[UNKNOWN PARTNER],SENTINEL,FBW
1bd3a0d366,1994_worlds_palo_alto,Open Team Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
1bd3a0d366,1994_worlds_palo_alto,Open Team Freestyle,3,Bill Langbehn,40fa16ff-a418-5da9-914e-3a09e231f2a7,Bill Langbehn,MATCHED,FBW
543db049ad,1994_worlds_palo_alto,Open Sgls Consecutive,2,Rick Reese,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,Rick Reese,MATCHED,FBW
f194e49f4f,1994_worlds_palo_alto,Open Sgls Consecutive,3,Ted Martens,3d1b24de-41bd-56eb-86b8-8afb919a63b5,Ted Martin,MATCHED,FBW
e8f42ef1bc,1994_worlds_palo_alto,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
e8f42ef1bc,1994_worlds_palo_alto,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
10945e4097,1994_worlds_palo_alto,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
10945e4097,1994_worlds_palo_alto,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
278ae585b7,1994_worlds_palo_alto,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
278ae585b7,1994_worlds_palo_alto,Open Dbls Consecutive,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
a3b91532bf,1980_worlds_clackamas,Open Singles,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
e5be25c4c2,1980_worlds_clackamas,Open Singles,2,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
dce50236a8,1981_worlds_portland,Open Singles,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
73af312e02,1981_worlds_portland,Open Singles,2,Mike Marshall,1381939c-35d0-5941-ae91-ca262b6fc482,Mike Marshall,MATCHED,FBW
a1db66f1a8,1982_western_regionals,Open Doubles,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
a1db66f1a8,1982_western_regionals,Open Doubles,1,Mike Marshall,1381939c-35d0-5941-ae91-ca262b6fc482,Mike Marshall,MATCHED,FBW
dabb044482,1983_oregon_state,Open Singles,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
942ba0656b,1982_worlds_portland,Open Singles,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
16a6bcd2b1,1983_worlds_portland,Open Singles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
dc5e273c29,1983_worlds_portland,Open Singles Net,2,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
556310c30c,1983_worlds_portland,Open Doubles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
556310c30c,1983_worlds_portland,Open Doubles Net,1,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
7673c1ed24,1984_worlds,Open Freestyle,1,Doug Little,d86e1aad-2058-5773-95eb-c5fd05217112,Doug Little,NEW_PLAYER,FBW
35a2138816,1984_euro_champs,Open Singles Net,1,Jan-Olof Karlsson,6448a460-2f45-5a41-879d-f967d87e8a5c,Jan-Olof Karlsson,NEW_PLAYER,FBW
b660a392ac,1985_worlds,Open Singles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,FBW
e5915ef1aa,1985_worlds,Open Freestyle,1,Doug Little,d86e1aad-2058-5773-95eb-c5fd05217112,Doug Little,NEW_PLAYER,FBW
acfd3c2261,1986_worlds_golden,Open Singles Net,1,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
d25b0c47fc,1986_worlds_golden,Open Freestyle,1,Doug Little,d86e1aad-2058-5773-95eb-c5fd05217112,Doug Little,NEW_PLAYER,FBW
2e12fd4ffe,1987_euro_champs,Open Singles Net,1,Jan-Olof Karlsson,6448a460-2f45-5a41-879d-f967d87e8a5c,Jan-Olof Karlsson,NEW_PLAYER,FBW
07f409af99,1988_us_nationals,Open Singles Net,1,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
2f5e54aecf,1989_worlds_golden,Open Singles Net,1,Ken Eldrick,03bcdedb-b187-5ef3-ba2d-e371c1cada15,Ken Eldrick,NEW_PLAYER,FBW
6a25514e3d,1994_worlds_palo_alto,Open Singles Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
db9777f4d0,1982_worlds,,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,OLD_RESULTS
db9777f4d0,1982_worlds,,1,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,OLD_RESULTS
7f9a866e8f,1982_worlds,,2,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
81e6c01524,1982_worlds,,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
81e6c01524,1982_worlds,,3,Reed Gray,b5d49246-d1b4-5540-a92d-72d26e6b1d0b,Reed Gray,MATCHED,OLD_RESULTS
a32e53a1a7,1983_worlds_nhsa,Singles,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
c3f154cd8f,1983_worlds_nhsa,Singles,2,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,OLD_RESULTS
789d80aefe,1983_worlds_nhsa,Singles,3,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,MATCHED,OLD_RESULTS
c90b7e93b6,1983_worlds_nhsa,Team,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,OLD_RESULTS
c90b7e93b6,1983_worlds_nhsa,Team,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
c90b7e93b6,1983_worlds_nhsa,Team,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
c90b7e93b6,1983_worlds_nhsa,Team,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
959ee3f490,1983_worlds_nhsa,Team,2,David Robinson,895b0608-34df-509a-853d-684ffa24e824,David Robinson,MATCHED,OLD_RESULTS
959ee3f490,1983_worlds_nhsa,Team,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,Kevin Courtney,MATCHED,OLD_RESULTS
959ee3f490,1983_worlds_nhsa,Team,2,Reed Gray,b5d49246-d1b4-5540-a92d-72d26e6b1d0b,Reed Gray,MATCHED,OLD_RESULTS
959ee3f490,1983_worlds_nhsa,Team,2,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,OLD_RESULTS
85981a677a,1983_worlds_nhsa,Team,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
85981a677a,1983_worlds_nhsa,Team,3,Will Squire,a6ba539d-a3b1-5685-ba8f-f537731bc96d,Will Squire,MATCHED,OLD_RESULTS
1656965262,1983_worlds_wfa,Singles,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
c7ac99298d,1983_worlds_wfa,Singles,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
794b39dcc0,1983_worlds_wfa,Singles,3,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,OLD_RESULTS
c6d7082cea,1983_worlds_wfa,Team,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
c6d7082cea,1983_worlds_wfa,Team,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
c6d7082cea,1983_worlds_wfa,Team,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
f6a4e0012f,1983_worlds_wfa,Team,2,David Robinson,895b0608-34df-509a-853d-684ffa24e824,David Robinson,MATCHED,OLD_RESULTS
f6a4e0012f,1983_worlds_wfa,Team,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,Kevin Courtney,MATCHED,OLD_RESULTS
f6a4e0012f,1983_worlds_wfa,Team,2,Reed Gray,b5d49246-d1b4-5540-a92d-72d26e6b1d0b,Reed Gray,MATCHED,OLD_RESULTS
a3daabe31e,1983_worlds_wfa,Team,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,OLD_RESULTS
a3daabe31e,1983_worlds_wfa,Team,3,Robert Conover,282ea81a-5815-5a15-9842-ee2ad6e2047e,Robert Conover,MATCHED,OLD_RESULTS
8f812c74e9,1984_wfa_nationals,Singles,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,OLD_RESULTS
8e747f9b50,1984_wfa_nationals,Singles,2,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
3979c1e38d,1984_wfa_nationals,Singles,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
a1b3d19c66,1984_wfa_nationals,Team,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
a1b3d19c66,1984_wfa_nationals,Team,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,OLD_RESULTS
cf5120e8d7,1984_wfa_nationals,Team,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
cf5120e8d7,1984_wfa_nationals,Team,2,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
cf5120e8d7,1984_wfa_nationals,Team,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
d37d9708f8,1984_wfa_nationals,Team,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,OLD_RESULTS
d37d9708f8,1984_wfa_nationals,Team,3,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,OLD_RESULTS
91c0b9f6e4,1985_wfa_nationals,Singles,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
7207b1a963,1985_wfa_nationals,Singles,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,OLD_RESULTS
7a1263f429,1985_wfa_nationals,Singles,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
c8a00203cc,1985_wfa_nationals,Team,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
c8a00203cc,1985_wfa_nationals,Team,1,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,OLD_RESULTS
023f71cb50,1985_wfa_nationals,Team,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,OLD_RESULTS
023f71cb50,1985_wfa_nationals,Team,2,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,OLD_RESULTS
a6b5257fd6,1985_wfa_nationals,Team,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,OLD_RESULTS
a6b5257fd6,1985_wfa_nationals,Team,3,Bill Langbehn,40fa16ff-a418-5da9-914e-3a09e231f2a7,Bill Langbehn,MATCHED,OLD_RESULTS
9233dbcf60,1986_worlds_golden,Singles,1,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,OLD_RESULTS
5647f3550e,1986_worlds_golden,Singles,2,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,OLD_RESULTS
28ca44696d,1986_worlds_golden,Singles,3,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
fad82e75a6,1986_worlds_golden,Team,1,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,OLD_RESULTS
fad82e75a6,1986_worlds_golden,Team,1,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,OLD_RESULTS
fad82e75a6,1986_worlds_golden,Team,1,Randy Nelson,d91dcdc5-e286-538b-984c-1eb0fb6d5bc4,Randy Nelson,NEW_PLAYER,OLD_RESULTS
0b2417e314,1986_worlds_golden,Team,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,OLD_RESULTS
0b2417e314,1986_worlds_golden,Team,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,OLD_RESULTS
9efd1b9a79,1986_worlds_golden,Team,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,OLD_RESULTS
9efd1b9a79,1986_worlds_golden,Team,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,OLD_RESULTS
02bee7ee0d,1980_worlds,Singles Consecutive Kicks,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
95e665692b,1980_worlds,Doubles Consecutive Kicks,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
95e665692b,1980_worlds,Doubles Consecutive Kicks,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,OLD_RESULTS
e721091f01,1980_worlds,Singles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,OLD_RESULTS
ea1232d11d,1980_worlds,Singles Net,2,Walt Mason,c0592850-ae68-5b8b-aaf2-2741b8bdc51d,Walt Mason,MATCHED,OLD_RESULTS
2debdc2427,1980_worlds,Singles Net,3,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
3150bb43b1,1980_worlds,Doubles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,OLD_RESULTS
3150bb43b1,1980_worlds,Doubles Net,1,Max Smith,95fb4def-7ff2-5c9c-8de5-1b97d0e13756,Max Smith,MATCHED,OLD_RESULTS
d2c62a6e41,1980_worlds,Doubles Net,2,Walt Mason,c0592850-ae68-5b8b-aaf2-2741b8bdc51d,Walt Mason,MATCHED,OLD_RESULTS
d2c62a6e41,1980_worlds,Doubles Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
5cf5214429,1980_worlds,Doubles Net,3,Gale Bigler,f06dc40d-e92e-5784-9269-cf25a77b450e,Gale Bigler,MATCHED,OLD_RESULTS
5cf5214429,1980_worlds,Doubles Net,3,Dave Frazier,d00d203f-ac71-5ec1-ad7f-497a8f024c50,Dave Frazier,MATCHED,OLD_RESULTS
f1b7c3ce83,1981_worlds,Intermediate Singles Consecutive Kicks,1,Max Smith,95fb4def-7ff2-5c9c-8de5-1b97d0e13756,Max Smith,MATCHED,OLD_RESULTS
27363f6a19,1981_worlds,Singles Consecutive Kicks,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
0c2b39e91d,1981_worlds,Women's Singles Consecutive Kicks,1,Kalia Klaban,0c681fd1-e4bf-54b3-a314-41da581ecb40,Kalia Klaban,MATCHED,OLD_RESULTS
79975ba9d2,1981_worlds,Team Consecutive Kicks,1,Kalia Klaban,0c681fd1-e4bf-54b3-a314-41da581ecb40,Kalia Klaban,MATCHED,OLD_RESULTS
79975ba9d2,1981_worlds,Team Consecutive Kicks,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
79975ba9d2,1981_worlds,Team Consecutive Kicks,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,Jimmy Caveney,MATCHED,OLD_RESULTS
d0e12d09de,1981_worlds,Intermediate Singles Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,OLD_RESULTS
90357363b5,1981_worlds,Intermediate Doubles Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,OLD_RESULTS
90357363b5,1981_worlds,Intermediate Doubles Net,1,Mark Daniels,33e83366-7b1e-5c4a-99a9-8eba0d3988ca,Mark Daniels,MATCHED,OLD_RESULTS
f1b8e13343,1981_worlds,Singles Net,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,OLD_RESULTS
4c2db96939,1981_worlds,Singles Net,2,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
5cf0284876,1981_worlds,Singles Net,3,Dave Hill,5cb79fb4-ab20-558f-b4a2-e7206c9f22df,Dave Hill,MATCHED,OLD_RESULTS
f826bf3637,1981_worlds,Doubles Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
f826bf3637,1981_worlds,Doubles Net,1,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,MATCHED,OLD_RESULTS
57dbc5b4fe,1981_worlds,Doubles Net,2,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,John Stalberger,MATCHED,OLD_RESULTS
57dbc5b4fe,1981_worlds,Doubles Net,2,Max Smith,95fb4def-7ff2-5c9c-8de5-1b97d0e13756,Max Smith,MATCHED,OLD_RESULTS
fe13c6ce59,1981_worlds,Doubles Net,3,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
fe13c6ce59,1981_worlds,Doubles Net,3,Walt Mason,c0592850-ae68-5b8b-aaf2-2741b8bdc51d,Walt Mason,MATCHED,OLD_RESULTS
c4e7748716,1981_worlds,Women's Doubles Net,1,Rita Buckley,2b77bf53-5fb8-57a3-a5c0-aa9b0b08434e,Rita Buckley,MATCHED,OLD_RESULTS
c4e7748716,1981_worlds,Women's Doubles Net,1,Misty Helms,e85a6af9-3ac6-550d-8b35-045ec4886d06,Misty Helms,MATCHED,OLD_RESULTS
bf8bb079b3,1981_worlds,Women's Doubles Net,2,unknown,,,NOISE,OLD_RESULTS
ea584ebdb4,1981_worlds,Women's Doubles Net,3,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,Lori Jean Conover,MATCHED,OLD_RESULTS
ea584ebdb4,1981_worlds,Women's Doubles Net,3,Jennifer Reese,8d03383e-8e17-5065-a3ec-bae127aea67d,Jennifer Reese,MATCHED,OLD_RESULTS
915a613b86,1982_worlds,Golf,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,OLD_RESULTS
10f108f800,1982_worlds,Golf,2,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
df918d0a1b,1982_worlds,Golf,3,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,OLD_RESULTS
2ce3d73f4f,1982_worlds,Singles Consecutive Kicks,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
b73104f1da,1982_worlds,Singles Consecutive Kicks,2,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,OLD_RESULTS
f551ea8227,1982_worlds,Singles Consecutive Kicks,3,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,Gary Lautt,MATCHED,OLD_RESULTS
4cb0f34b1d,1982_worlds,Women's Doubles Net,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,Lori Jean Conover,MATCHED,OLD_RESULTS
4cb0f34b1d,1982_worlds,Women's Doubles Net,1,Carolyn Ramondie,cbf84862-04b1-5408-9e43-49b9818ed9aa,Carolyn Ramondie,MATCHED,OLD_RESULTS
02bb6a8383,1982_worlds,Women's Doubles Net,2,Rita Buckley,2b77bf53-5fb8-57a3-a5c0-aa9b0b08434e,Rita Buckley,MATCHED,OLD_RESULTS
02bb6a8383,1982_worlds,Women's Doubles Net,2,Alex Frazier,1f2d14aa-31e7-5d1f-a338-9ae43af68af5,Alex Frazier,MATCHED,OLD_RESULTS
6a4ccb09da,1982_worlds,Women's Doubles Net,3,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,Cheryl Hughes,MATCHED,OLD_RESULTS
6a4ccb09da,1982_worlds,Women's Doubles Net,3,Karen Uppinghouse,4b3d47c0-977c-5285-a31f-b3c2f33428a8,Karen Uppinghouse,NEW_PLAYER,OLD_RESULTS
5d11e04577,1982_worlds,Women's Singles Net,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,Cheryl Hughes,MATCHED,OLD_RESULTS
513107bce0,1982_worlds,Women's Singles Net,2,Carolyn Ramondie,cbf84862-04b1-5408-9e43-49b9818ed9aa,Carolyn Ramondie,MATCHED,OLD_RESULTS
341ecb9e91,1982_worlds,Women's Singles Net,3,Karen Gunther,63327293-7bb9-5a45-a50a-e2a2167ba80e,Karen Gunther,MATCHED,OLD_RESULTS
2cc2f0ae6c,1982_worlds,Mixed Doubles Net,1,Alex Frazier,1f2d14aa-31e7-5d1f-a338-9ae43af68af5,Alex Frazier,MATCHED,OLD_RESULTS
2cc2f0ae6c,1982_worlds,Mixed Doubles Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
1818d6f11c,1982_worlds,Mixed Doubles Net,2,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,Cheryl Hughes,MATCHED,OLD_RESULTS
1818d6f11c,1982_worlds,Mixed Doubles Net,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,MATCHED,OLD_RESULTS
465d92fcaa,1982_worlds,Mixed Doubles Net,3,Rita Buckley,2b77bf53-5fb8-57a3-a5c0-aa9b0b08434e,Rita Buckley,MATCHED,OLD_RESULTS
465d92fcaa,1982_worlds,Mixed Doubles Net,3,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,OLD_RESULTS
649b10743b,1982_worlds,Singles Net,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
bb5b74fb3b,1982_worlds,Singles Net,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,MATCHED,OLD_RESULTS
7cab14487c,1982_worlds,Singles Net,3,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,OLD_RESULTS
34554d537a,1982_worlds,Doubles Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,OLD_RESULTS
34554d537a,1982_worlds,Doubles Net,1,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,MATCHED,OLD_RESULTS
8d7aea7863,1982_worlds,Doubles Net,2,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,OLD_RESULTS
8d7aea7863,1982_worlds,Doubles Net,2,Walt Mason,c0592850-ae68-5b8b-aaf2-2741b8bdc51d,Walt Mason,MATCHED,OLD_RESULTS
09e7885730,1982_worlds,Doubles Net,3,Fred Kippley,8acf4e97-e1e8-50d7-8fd4-3a1d8ff4e731,Fred Kippley,MATCHED,OLD_RESULTS
