event_id,year,event_name,event_type,sport,division,placement,player_text_raw,player_names_split,team_flag,score_text,source_line
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,4,Antonio Fritsch (Germany),Antonio Fritsch (Germany),,,4. Antonio Fritsch (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,5,Yves Kreil (Germany),Yves Kreil (Germany),,,5. Yves Kreil (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,6,Yassin Khateeb (Germany),Yassin Khateeb (Germany),,,6. Yassin Khateeb (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,7,Jyri Ilama (Finland),Jyri Ilama (Finland),,,7. Jyri Ilama (Finland)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,8,Amaya Straeten (Germany),Amaya Straeten (Germany),,,8. Amaya Straeten (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,9,Evgeni Shiryaev (Russia),Evgeni Shiryaev (Russia),,,9. Evgeni Shiryaev (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,10,Hakan Hellberg (Sweden),Hakan Hellberg (Sweden),,,10. Hakan Hellberg (Sweden)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,11,Miquel Clemente (France),Miquel Clemente (France),,,11. Miquel Clemente (France)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,12,Benjamin Kanske (Germany),Benjamin Kanske (Germany),,,12. Benjamin Kanske (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,13,Robin Püchel (Germany),Robin Püchel (Germany),,,13. Robin Püchel (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,14,Arkady Lobankov (Russia),Arkady Lobankov (Russia),,,14. Arkady Lobankov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,15,Steve Kuntze (Germany),Steve Kuntze (Germany),,,15. Steve Kuntze (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,16,Roman Belozerov (Russia),Roman Belozerov (Russia),,,16. Roman Belozerov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,17,Alexey Antipov (Russia),Alexey Antipov (Russia),,,17. Alexey Antipov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,18,Artur Korolev (Belarus),Artur Korolev (Belarus),,,18. Artur Korolev (Belarus)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,20,(),(),,,20.   ()
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,21,Julia Klouda (Russia),Julia Klouda (Russia),,,21. Julia Klouda (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,22,Andrey Laptev (Russia),Andrey Laptev (Russia),,,22. Andrey Laptev (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,23,Misha Kayanov (Russia),Misha Kayanov (Russia),,,23. Misha Kayanov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,24,Aleksey Shloma (Belarus),Aleksey Shloma (Belarus),,,24. Aleksey Shloma (Belarus)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,25,Evgenia Tsybulskaya (Russia),Evgenia Tsybulskaya (Russia),,,25. Evgenia Tsybulskaya (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,26,Mikhail Mukhortykh (Russia),Mikhail Mukhortykh (Russia),,,26. Mikhail Mukhortykh (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,27,Nikita Kobets (Russia),Nikita Kobets (Russia),,,27. Nikita Kobets (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,28,°ÛÕÚáÐÝÔà ¸ÒÐÝÞÒ (Russia),°ÛÕÚáÐÝÔà ¸ÒÐÝÞÒ (Russia),,,28. °ÛÕÚáÐÝÔà ¸ÒÐÝÞÒ (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Net,29,Andrey Chernyshev (Russia),Andrey Chernyshev (Russia),,,29. Andrey Chernyshev (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,1,Florian Goetze / Yves Kreil (Germany),Florian Goetze|Yves Kreil (Germany),1,,1. Florian Goetze / Yves Kreil (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,2,Andreas Wolff (Deutschland) / Uli Haase (Germany),Andreas Wolff (Deutschland)|Uli Haase (Germany),1,,2. Andreas Wolff (Deutschland) / Uli Haase (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,3,Antonio Fritsch / Yassin Khateeb (Germany),Antonio Fritsch|Yassin Khateeb (Germany),1,,3. Antonio Fritsch / Yassin Khateeb (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,4,Jyri Ilama (Finland) / Amaya Straeten (Germany),Jyri Ilama (Finland)|Amaya Straeten (Germany),1,,4. Jyri Ilama (Finland) / Amaya Straeten (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,5,Tammo Rockel / Tino Holzmann (Germany),Tammo Rockel|Tino Holzmann (Germany),1,,5. Tammo Rockel / Tino Holzmann (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,6,Miquel Clemente (France) / Hakan Hellberg (Sweden),Miquel Clemente (France)|Hakan Hellberg (Sweden),1,,6. Miquel Clemente (France) / Hakan Hellberg (Sweden)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,7,Robin Püchel / Steve Kuntze (Germany),Robin Püchel|Steve Kuntze (Germany),1,,7. Robin Püchel / Steve Kuntze (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,8,Arkady Lobankov / Evgeni Shiryaev (Russia),Arkady Lobankov|Evgeni Shiryaev (Russia),1,,8. Arkady Lobankov / Evgeni Shiryaev (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,9,Roman Gornitsky / Roman Belozerov (Russia),Roman Gornitsky|Roman Belozerov (Russia),1,,9. Roman Gornitsky / Roman Belozerov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,10,Julia Klouda / Evgenia Tsybulskaya (Russia),Julia Klouda|Evgenia Tsybulskaya (Russia),1,,10. Julia Klouda / Evgenia Tsybulskaya (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,11,Aleksey Shloma / Artur Korolev (Belarus),Aleksey Shloma|Artur Korolev (Belarus),1,,11. Aleksey Shloma / Artur Korolev (Belarus)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,12,Misha Kayanov / Nikita Kobets (Russia),Misha Kayanov|Nikita Kobets (Russia),1,,12. Misha Kayanov / Nikita Kobets (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,13,Benjamin Kanske (Germany) / Alexey Antipov (Russia),Benjamin Kanske (Germany)|Alexey Antipov (Russia),1,,13. Benjamin Kanske (Germany) / Alexey Antipov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,14,Andrey Chernyshev (Russia) / Aleksandr Ivanov (unknown country),Andrey Chernyshev (Russia)|Aleksandr Ivanov (unknown country),1,,14. Andrey Chernyshev (Russia) / Aleksandr Ivanov (unknown country)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Doubles Net,15,Andrey Laptev / Mikhail Mukhortykh (Russia),Andrey Laptev|Mikhail Mukhortykh (Russia),1,,15. Andrey Laptev / Mikhail Mukhortykh (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Mixed Doubles Net,1,Yves Kreil (Germany) / Julia Klouda (Russia),Yves Kreil (Germany)|Julia Klouda (Russia),1,,1. Yves Kreil (Germany) / Julia Klouda (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Mixed Doubles Net,2,Evgeni Shiryaev / Evgenia Tsybulskaya (Russia),Evgeni Shiryaev|Evgenia Tsybulskaya (Russia),1,,2. Evgeni Shiryaev / Evgenia Tsybulskaya (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Mixed Doubles Net,3,Antonio Fritsch (Germany) / Elizaveta Tikhomirova (Russia),Antonio Fritsch (Germany)|Elizaveta Tikhomirova (Russia),1,,3. Antonio Fritsch (Germany) / Elizaveta Tikhomirova (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,1,Václav Klouda (Czech Republic),Václav Klouda (Czech Republic),,,1. Václav Klouda (Czech Republic)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,2,Alexander Trenner (Austria),Alexander Trenner (Austria),,,2. Alexander Trenner (Austria)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,3,Artem Zabolotniy (Russia),Artem Zabolotniy (Russia),,,3. Artem Zabolotniy (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,4,Matthias Schmidt (Germany),Matthias Schmidt (Germany),,,4. Matthias Schmidt (Germany)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,5,Ilya Sernov (Russia),Ilya Sernov (Russia),,,5. Ilya Sernov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,6,Victor Osmanov (Ukraine),Victor Osmanov (Ukraine),,,6. Victor Osmanov (Ukraine)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,7,Nis Petersen (Denmark),Nis Petersen (Denmark),,,7. Nis Petersen (Denmark)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,8,Dmitry Afanasyev (Russia),Dmitry Afanasyev (Russia),,,8. Dmitry Afanasyev (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,9,Slava Sidorin (Czech Republic),Slava Sidorin (Czech Republic),,,9. Slava Sidorin (Czech Republic)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,10,Andrey Dyakonov (Russia),Andrey Dyakonov (Russia),,,10. Andrey Dyakonov (Russia)
1362657553,2013,15th Annual IFPA European Footbag Championships,mixed,,Open Singles Routines,11,(),(),,,11.   ()
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,1,Matti Pohjola (Finland),Matti Pohjola (Finland),,,1. Matti Pohjola (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,2,Tuomas Kärki (Finland),Tuomas Kärki (Finland),,,2. Tuomas Kärki (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,3,Jani Säntti (Finland),Jani Säntti (Finland),,,3. Jani Säntti (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,4,Jyri Ilama (Finland),Jyri Ilama (Finland),,,4. Jyri Ilama (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,5,Piia Tantarimäki (Finland),Piia Tantarimäki (Finland),,,5. Piia Tantarimäki (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,6,Tuan Vu (USA),Tuan Vu (USA),,,6. Tuan Vu (USA)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,7,Jaakko Inkinen (Finland),Jaakko Inkinen (Finland),,,7. Jaakko Inkinen (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,8,Mikko Tapaninaho (Finland),Mikko Tapaninaho (Finland),,,8. Mikko Tapaninaho (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Singles Net,9,Ilkka Malin (Finland),Ilkka Malin (Finland),,,9. Ilkka Malin (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,1,Jani Säntti / Oskari Forstén (Finland),Jani Säntti|Oskari Forstén (Finland),1,,1. Jani Säntti / Oskari Forstén (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,2,Tuomas Kärki (Finland) / Tuan Vu (USA),Tuomas Kärki (Finland)|Tuan Vu (USA),1,,2. Tuomas Kärki (Finland) / Tuan Vu (USA)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,3,Matti Pohjola / Piia Tantarimäki (Finland),Matti Pohjola|Piia Tantarimäki (Finland),1,,3. Matti Pohjola / Piia Tantarimäki (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,4,Jaakko Inkinen / Tuukka Antikainen (Finland),Jaakko Inkinen|Tuukka Antikainen (Finland),1,,4. Jaakko Inkinen / Tuukka Antikainen (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,5,Jyri Ilama / Aleksi Öhman (Finland),Jyri Ilama|Aleksi Öhman (Finland),1,,5. Jyri Ilama / Aleksi Öhman (Finland)
1362915311,2013,Turku Open Tuanament,net,,Open Doubles Net,6,Ilkka Malin / Mikko Tapaninaho (Finland),Ilkka Malin|Mikko Tapaninaho (Finland),1,,6. Ilkka Malin / Mikko Tapaninaho (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,1,Tuomas Kärki (Finland),Tuomas Kärki (Finland),,,1. Tuomas Kärki (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,2,Matti Pohjola (Finland),Matti Pohjola (Finland),,,2. Matti Pohjola (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,3,Jani Säntti (Finland),Jani Säntti (Finland),,,3. Jani Säntti (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,4,Aleksi Öhman (Finland),Aleksi Öhman (Finland),,,4. Aleksi Öhman (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,5,Carlos Márquez (Venezuela),Carlos Márquez (Venezuela),,,5. Carlos Márquez (Venezuela)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,6,Amaya Straeten (Germany),Amaya Straeten (Germany),,,6. Amaya Straeten (Germany)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,7,Oscar Loreto (Argentina ),Oscar Loreto (Argentina ),,,7. Oscar Loreto (Argentina )
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,8,Jukka Peltola (Finland),Jukka Peltola (Finland),,,8. Jukka Peltola (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,9,Hakan Hellberg (Sweden),Hakan Hellberg (Sweden),,,9. Hakan Hellberg (Sweden)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,10,Joona Koistinen (Finland),Joona Koistinen (Finland),,,10. Joona Koistinen (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,11,Mikko Tapaninaho (Finland),Mikko Tapaninaho (Finland),,,11. Mikko Tapaninaho (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,12,Jyri Ilama (Finland),Jyri Ilama (Finland),,,12. Jyri Ilama (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Singles Net,13,Ilkka Malin (Finland),Ilkka Malin (Finland),,,13. Ilkka Malin (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,1,Matti Pohjola / Tuomas Kärki (Finland),Matti Pohjola|Tuomas Kärki (Finland),1,,1. Matti Pohjola / Tuomas Kärki (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,2,Jani Säntti / Oskari Forstén (Finland),Jani Säntti|Oskari Forstén (Finland),1,,2. Jani Säntti / Oskari Forstén (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,3,Hakan Hellberg (Sweden) / Jukka Peltola (Finland),Hakan Hellberg (Sweden)|Jukka Peltola (Finland),1,,3. Hakan Hellberg (Sweden) / Jukka Peltola (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,4,Jyri Ilama (Finland) / Amaya Straeten (Germany),Jyri Ilama (Finland)|Amaya Straeten (Germany),1,,4. Jyri Ilama (Finland) / Amaya Straeten (Germany)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,5,Carlos Márquez (Venezuela) / Oscar Loreto (Argentina ),Carlos Márquez (Venezuela)|Oscar Loreto (Argentina ),1,,5. Carlos Márquez (Venezuela) / Oscar Loreto (Argentina )
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,6,Jani Lirkki / Iisak Liukko (Finland),Jani Lirkki|Iisak Liukko (Finland),1,,6. Jani Lirkki / Iisak Liukko (Finland)
1363551565,2013,4th annual Helsinki Open Footbag Tournament,net,,Open Doubles Net,7,Ilkka Malin / Mikko Tapaninaho (Finland),Ilkka Malin|Mikko Tapaninaho (Finland),1,,7. Ilkka Malin / Mikko Tapaninaho (Finland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,1,Mariusz Wilk (Poland),Mariusz Wilk (Poland),,,1. Mariusz Wilk (Poland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,2,Maciek Niczyporuk (Poland),Maciek Niczyporuk (Poland),,,2. Maciek Niczyporuk (Poland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,3,Pawel Nowak (Poland),Pawel Nowak (Poland),,,3. Pawel Nowak (Poland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,4,Filip Wójcik (Poland),Filip Wójcik (Poland),,,4. Filip Wójcik (Poland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,5,Jakub Mosciszewski (Poland),Jakub Mosciszewski (Poland),,,5. Jakub Mosciszewski (Poland)
1366375326,2013,WSF Stare Babice Footbag Jam 2013,mixed,,Open Circle Contest,6,Wojtek Kowalski (Poland),Wojtek Kowalski (Poland),,,6. Wojtek Kowalski (Poland)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,1,Emmanuel Bouchard (Canada),Emmanuel Bouchard (Canada),,,1. Emmanuel Bouchard (Canada)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,2,Daniel Greer (USA),Daniel Greer (USA),,,2. Daniel Greer (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,3,Martin Côté (Canada),Martin Côté (Canada),,,3. Martin Côté (Canada)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,4,Christian Bock (Germany),Christian Bock (Germany),,,4. Christian Bock (Germany)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,5,Jim Hankins (USA),Jim Hankins (USA),,,5. Jim Hankins (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,6,Jack Lentz (USA),Jack Lentz (USA),,,6. Jack Lentz (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,7,Marilyn Demuy (Canada),Marilyn Demuy (Canada),,,7. Marilyn Demuy (Canada)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Net,8,Theodore Fritsch (USA),Theodore Fritsch (USA),,,8. Theodore Fritsch (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Doubles Net,1,Emmanuel Bouchard / Martin Côté (Canada),Emmanuel Bouchard|Martin Côté (Canada),1,,1. Emmanuel Bouchard / Martin Côté (Canada)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Doubles Net,2,Daniel Greer (USA) / Christian Bock (Germany),Daniel Greer (USA)|Christian Bock (Germany),1,,2. Daniel Greer (USA) / Christian Bock (Germany)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Doubles Net,3,Marilyn Demuy (Canada) / Theodore Fritsch (USA),Marilyn Demuy (Canada)|Theodore Fritsch (USA),1,,3. Marilyn Demuy (Canada) / Theodore Fritsch (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Doubles Net,4,Jack Lentz / Jim Hankins (USA),Jack Lentz|Jim Hankins (USA),1,,4. Jack Lentz / Jim Hankins (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Routines,1,Cassandra Taylor (Canada),Cassandra Taylor (Canada),,,1. Cassandra Taylor (Canada)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Routines,2,Jonathan Schneider (USA),Jonathan Schneider (USA),,,2. Jonathan Schneider (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Routines,3,Mike Toolan (USA),Mike Toolan (USA),,,3. Mike Toolan (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Singles Routines,4,Daniel Greer (USA),Daniel Greer (USA),,,4. Daniel Greer (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Circle Contest,1,Kevin Hogan (USA),Kevin Hogan (USA),,,1. Kevin Hogan (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Circle Contest,2,Jonathan Schneider (USA),Jonathan Schneider (USA),,,2. Jonathan Schneider (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Circle Contest,3,Nick Polini (USA),Nick Polini (USA),,,3. Nick Polini (USA)
1367327351,2013,31 Annual East Coast Footbag Championships,mixed,,Open Circle Contest,4,Matt Kemmer (USA),Matt Kemmer (USA),,,4. Matt Kemmer (USA)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,1,Victor Lezama (Chile),Victor Lezama (Chile),,,1. Victor Lezama (Chile)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,2,Elías González Calzadilla (Argentina),Elías González Calzadilla (Argentina),,,2. Elías González Calzadilla (Argentina)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,3,Roberto Da Silva (España),Roberto Da Silva (España),,,3. Roberto Da Silva (España)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,4,Oscar Loreto (Argentina ),Oscar Loreto (Argentina ),,,4. Oscar Loreto (Argentina )
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,5,Alvaro Manzanero Alfinger (Venezuela),Alvaro Manzanero Alfinger (Venezuela),,,5. Alvaro Manzanero Alfinger (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,6,Diego Chavez Diaz (Venezuela),Diego Chavez Diaz (Venezuela),,,6. Diego Chavez Diaz (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,7,Jairo Lagos (Venezuela),Jairo Lagos (Venezuela),,,7. Jairo Lagos (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,8,Nelson Castro Lameda (Venezuela),Nelson Castro Lameda (Venezuela),,,8. Nelson Castro Lameda (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,9,Luis Lovera Calanche (Venezuela),Luis Lovera Calanche (Venezuela),,,9. Luis Lovera Calanche (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,10,Eduardo Martinez (Venezuela),Eduardo Martinez (Venezuela),,,10. Eduardo Martinez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,11,Alan Gonzalez Gomez (Venezuela),Alan Gonzalez Gomez (Venezuela),,,11. Alan Gonzalez Gomez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,12,Julio García (Venezuela),Julio García (Venezuela),,,12. Julio García (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,13,Angel Vivas (Venezuela),Angel Vivas (Venezuela),,,13. Angel Vivas (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,14,Quimel González Calzadilla (Venezuela),Quimel González Calzadilla (Venezuela),,,14. Quimel González Calzadilla (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,15,Jose Bolivar Izzo (Venezuela),Jose Bolivar Izzo (Venezuela),,,15. Jose Bolivar Izzo (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,16,Ivan Funes (Venezuela),Ivan Funes (Venezuela),,,16. Ivan Funes (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,17,Leandro Ribeiro (Venezuela),Leandro Ribeiro (Venezuela),,,17. Leandro Ribeiro (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,18,Leiner Hevia (Venezuela),Leiner Hevia (Venezuela),,,18. Leiner Hevia (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,19,Juan Palacios Lemos (Colombia),Juan Palacios Lemos (Colombia),,,19. Juan Palacios Lemos (Colombia)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,20,Carlos Medina (Colombia),Carlos Medina (Colombia),,,20. Carlos Medina (Colombia)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,21,Gianni Santucci Carrillo (Venezuela),Gianni Santucci Carrillo (Venezuela),,,21. Gianni Santucci Carrillo (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Singles Net,22,Johan Gonzalez (Venezuela),Johan Gonzalez (Venezuela),,,22. Johan Gonzalez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,1,Nelson Castro Lameda (Venezuela) / Elías González Calzadilla (Argentina),Nelson Castro Lameda (Venezuela)|Elías González Calzadilla (Argentina),1,,1. Nelson Castro Lameda (Venezuela) / Elías González Calzadilla (Argentina)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,2,Victor Lezama (Chile) / Angel Hernandez (Venezuela),Victor Lezama (Chile)|Angel Hernandez (Venezuela),1,,2. Victor Lezama (Chile) / Angel Hernandez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,3,Roberto Da Silva (España) / Eduardo Martinez (Venezuela),Roberto Da Silva (España)|Eduardo Martinez (Venezuela),1,,3. Roberto Da Silva (España) / Eduardo Martinez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,4,Angel Vivas / Julio García (Venezuela),Angel Vivas|Julio García (Venezuela),1,,4. Angel Vivas / Julio García (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,5,Oscar Loreto (Argentina ) / Alan Gonzalez Gomez (Venezuela),Oscar Loreto (Argentina )|Alan Gonzalez Gomez (Venezuela),1,,5. Oscar Loreto (Argentina ) / Alan Gonzalez Gomez (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,6,Diego Chavez Diaz / Luis Lovera Calanche (Venezuela),Diego Chavez Diaz|Luis Lovera Calanche (Venezuela),1,,6. Diego Chavez Diaz / Luis Lovera Calanche (Venezuela)
1368559562,2013,4ta Copa Venezuela,net,,Open Doubles Net,7,Leandro Ribeiro / Jairo Lagos (Venezuela),Leandro Ribeiro|Jairo Lagos (Venezuela),1,,7. Leandro Ribeiro / Jairo Lagos (Venezuela)
