person_id,person_canon,trick_canon,trick_type,mentions,first_year,last_year,event_count,sample_event,sample_line
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,fusion,full_trick,1,2012,2012,1,,9. Mariusz Wilk (Poland) - bedwetter > fusion > spender
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,spinning,style_term,1,2017,2017,1,,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,spinning clipper,full_trick,1,2017,2017,1,,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,swirl,full_trick,1,2019,2019,1,,8. Mariusz Wilk (Blurry Whirling Swirl)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,whirl,full_trick,1,2017,2017,1,,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
4aacc030-1054-5a9e-82e9-96a8e7887435,Martin Sladek,butterfly,full_trick,1,2004,2004,1,,8. Martin Sládek: Zoid Diving Butterfly; Zoid Gyro Mirage
4aacc030-1054-5a9e-82e9-96a8e7887435,Martin Sladek,gyro,style_term,1,2004,2004,1,,8. Martin Sládek: Zoid Diving Butterfly; Zoid Gyro Mirage
db71b1dc-51bc-54e5-9360-1d186c8f1cad,Mateusz Janicki,pixie,style_term,1,2009,2009,1,,2. Mateusz Janicki (Sunilwalker > Spikehammer > Pixie Symp. Whirl)
db71b1dc-51bc-54e5-9360-1d186c8f1cad,Mateusz Janicki,whirl,full_trick,1,2009,2009,1,,2. Mateusz Janicki (Sunilwalker > Spikehammer > Pixie Symp. Whirl)
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,butterfly,full_trick,1,2015,2015,1,,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,pixie,style_term,1,2015,2015,1,,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,swirl,full_trick,1,2015,2015,1,,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,whirl,full_trick,1,2015,2015,1,,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,blazing,style_term,1,2014,2014,1,,1. Matt Kemmer (USA) - blazing drifter
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,blur,full_trick,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,drifter,full_trick,1,2014,2014,1,,1. Matt Kemmer (USA) - blazing drifter
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,paradox mirage,full_trick,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,spinning,style_term,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,symposium,style_term,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,symposium whirl,full_trick,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,whirl,full_trick,1,2008,2008,1,,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
a4299d6f-ea7b-54a5-9523-f16ba89259df,Matt Mclaren,dimwalk,full_trick,1,2008,2008,1,,3. Matt Mclaren (Dimwalk Swirl)
a4299d6f-ea7b-54a5-9523-f16ba89259df,Matt Mclaren,swirl,full_trick,1,2008,2008,1,,3. Matt Mclaren (Dimwalk Swirl)
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,gyro,style_term,1,2018,2018,1,,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,legover,full_trick,1,2018,2018,1,,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,swirl,full_trick,1,2018,2018,1,,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,tapping,style_term,1,2019,2019,1,,6. Matthew Kemmer (Tapping Twirl)
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,whirl,full_trick,1,2018,2018,1,,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,blurriest,full_trick,1,2012,2012,1,,5. Matthias Lino Schmidt (Blurriest Rake)
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,drifter,full_trick,1,2012,2012,1,,4. Matthias Lino Schmidt (Paradox Drifter > Paradox DLO > Symp. Whirl)
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,whirl,full_trick,1,2012,2012,1,,4. Matthias Lino Schmidt (Paradox Drifter > Paradox DLO > Symp. Whirl)
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,ducking,style_term,1,2003,2003,1,,1. Max Boucoiran (75 ADDS) : Diving Butterfly >Ducking Butterfly >
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,blur,full_trick,1,2004,2004,1,,4. Max Kerkhoff bluriest ? blur ? motion
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,flurry,full_trick,1,2006,2006,1,,5. Max Kerkhoff janiwalker > flurry > pixie ss dod
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,pixie,style_term,1,2006,2006,1,,5. Max Kerkhoff janiwalker > flurry > pixie ss dod
8069a4cf-1543-5a0a-bf83-92edff9e120f,Maxime Boucoiran,pixie,style_term,1,2004,2004,1,,1. Maxime Boucoiran (75 ADDS) Pixie whirling swirl
8069a4cf-1543-5a0a-bf83-92edff9e120f,Maxime Boucoiran,whirl,full_trick,1,2007,2007,1,,3. Maxime Boucoiran ? Diving Whirl
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,dimwalk,full_trick,1,2006,2006,1,,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,smear,full_trick,1,2006,2006,1,,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,spinning,style_term,1,2006,2006,1,,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,spinning clipper,full_trick,1,2006,2006,1,,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,legover,full_trick,1,2009,2009,1,,10. Michal Biarda 36.7 (Rooted Pixie Legover > Quantum Illusion > Pixie Dada Curve)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,blender,full_trick,1,2009,2009,1,,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,butterfly,full_trick,1,2009,2009,1,,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,ducking,style_term,1,2009,2009,1,,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,swirl,full_trick,1,2014,2014,1,,3. Michal Ostrowski (Poland) - phoenix swirl
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,whirl,full_trick,1,2012,2012,1,,14. Michal Ostrowski (Poland) - phoenix > paradox torque > PS whirl
746cc216-852b-5788-bdf3-7b08b853664c,Mike Stokely,butterfly,full_trick,1,2008,2008,1,,3) Mike Stokely (Toe Diving Butterfly > PDX Illusion > Symp Mirage)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,atomic,style_term,1,2013,2013,1,,5. Mikko Lepisto ? Atomic Blender
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,barfly,full_trick,1,2014,2014,1,,5. Mikko Lepisto (Germany) - barfly swirl
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,blender,full_trick,1,2013,2013,1,,5. Mikko Lepisto ? Atomic Blender
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,blurry whirl,full_trick,1,2016,2016,1,,4. Mikko Lepistö (Matador > Blurry Whirl > Paradox Torque)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,swirl,full_trick,1,2014,2014,1,,5. Mikko Lepisto (Germany) - barfly swirl
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,torque,full_trick,1,2016,2016,1,,4. Mikko Lepistö (Matador > Blurry Whirl > Paradox Torque)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,whirl,full_trick,1,2016,2016,1,,4. Mikko Lepistö (Matador > Blurry Whirl > Paradox Torque)
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,blurriest,full_trick,1,2008,2008,1,,2. Milan Benda ? Blurriest Swirl
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,ducking,style_term,1,2013,2013,1,,3. Milan Benda ? Spinning Ducking Spinning Osis
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,food processor,full_trick,1,2007,2007,1,,3. Milan Benda ? Jany Walker > Food Processor > Superfly
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,fusion,full_trick,1,2008,2008,1,,3. Milan Benda (Fury > Fusion > PS Eggbeater)
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,mobius,full_trick,1,2012,2012,1,,2. Milan Benda (Czech Republic) - genesis > PS whirling swirl > mobius-screw
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,osis,full_trick,1,2013,2013,1,,3. Milan Benda ? Spinning Ducking Spinning Osis
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,superfly,full_trick,1,2007,2007,1,,3. Milan Benda ? Jany Walker > Food Processor > Superfly
11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,ducking,style_term,1,2003,2003,1,,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx"
11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,gyro,style_term,1,2003,2003,1,,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx"
11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,osis,full_trick,1,2003,2003,1,,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx"
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,barfly,full_trick,1,2019,2019,1,,7. Nathan Bonslaver (Blazing Barfly)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,blazing,style_term,1,2019,2019,1,,7. Nathan Bonslaver (Blazing Barfly)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,fog,full_trick,1,2019,2019,1,,6. Nathan Bonslaver (Fog>Dimmiest>PDX Torque)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,torque,full_trick,1,2019,2019,1,,6. Nathan Bonslaver (Fog>Dimmiest>PDX Torque)
48268322-19d9-5180-aac2-241293167d21,Nick Landes,blur,full_trick,1,2004,2004,1,,2. Nick Landes: blur>whirl>pdx. drifter
48268322-19d9-5180-aac2-241293167d21,Nick Landes,osis,full_trick,1,2009,2009,1,,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling
48268322-19d9-5180-aac2-241293167d21,Nick Landes,symposium,style_term,1,2007,2007,1,,5. Nick Landes (Nuclear Symposium Whirl)
48268322-19d9-5180-aac2-241293167d21,Nick Landes,symposium whirl,full_trick,1,2007,2007,1,,5. Nick Landes (Nuclear Symposium Whirl)
48268322-19d9-5180-aac2-241293167d21,Nick Landes,torque,full_trick,1,2008,2008,1,,3. Nick Landes (Nuclear Paradox Torque)
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,spinning,style_term,1,2005,2005,1,,3rd Nick Laroche spinning whirl > flail > dolomite
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,spinning whirl,full_trick,1,2005,2005,1,,3rd Nick Laroche spinning whirl > flail > dolomite
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,whirl,full_trick,1,2005,2005,1,,3rd Nick Laroche spinning whirl > flail > dolomite
c9fc7508-8c52-5188-b931-9ca02ee55ddc,Nick Miller,butterfly,full_trick,1,2003,2003,1,,3rd: Nick Miller (Smear>Butterfly>DLO)
c9fc7508-8c52-5188-b931-9ca02ee55ddc,Nick Miller,smear,full_trick,1,2003,2003,1,,3rd: Nick Miller (Smear>Butterfly>DLO)
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,ducking,style_term,1,2018,2018,1,,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,pixie,style_term,1,2018,2018,1,,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,whirl,full_trick,1,2018,2018,1,,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
9d12fe41-0154-57a6-b312-5f3b46f621b5,Pavel Motorov,fusion,full_trick,1,2012,2012,1,,3. Pavel Motorov - shooting pdx mirage>fusion>mullet
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,blurry whirl,full_trick,1,2014,2014,1,,3. Pawel Nowak (Poland) - frontside legbeater > double dyno > blurry whirl
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,ducking,style_term,1,2019,2019,1,,3. Pawel Nowak (Atomic Motion>Locomotion>Ducking Symp. Dyno)
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,symposium,style_term,1,2014,2014,1,,6. Pawel Nowak (Poland) - symposium atomic motion
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,whirl,full_trick,1,2014,2014,1,,3. Pawel Nowak (Poland) - frontside legbeater > double dyno > blurry whirl
7a8ebf46-3df4-5114-9913-7154c9e52708,Pekka Raitio,symposium,style_term,1,2001,2001,1,,"1. Pekka Raitio, Järvenpää, Finland - Blurry symposium whirl"
7a8ebf46-3df4-5114-9913-7154c9e52708,Pekka Raitio,symposium whirl,full_trick,1,2001,2001,1,,"1. Pekka Raitio, Järvenpää, Finland - Blurry symposium whirl"
7a8ebf46-3df4-5114-9913-7154c9e52708,Pekka Raitio,whirl,full_trick,1,2001,2001,1,,"1. Pekka Raitio, Järvenpää, Finland - Blurry symposium whirl"
416e8b3a-f738-5d7f-8e22-89a74a41e538,Peter Holoien,swirl,full_trick,1,2008,2008,1,,3 Peter Holoien paradon swirl
542be6a9-3b5a-5374-961b-9de19c0def7a,Peter Irish,blur,full_trick,1,2004,2004,1,,4. Peter Irish: blurry backside blur
542be6a9-3b5a-5374-961b-9de19c0def7a,Peter Irish,mobius,full_trick,1,2003,2003,1,,"6th) Peter Irish: Blurry Whirl, Mobius, Blurry Whirl"
cceb5e54-aea1-5282-ac59-6074119056bb,Piotr Kurt,blur,full_trick,1,2007,2007,1,,7. Piotr Kurt (Olsztyn) Dimwalk > Blur > Legbeater
cceb5e54-aea1-5282-ac59-6074119056bb,Piotr Kurt,dimwalk,full_trick,1,2007,2007,1,,7. Piotr Kurt (Olsztyn) Dimwalk > Blur > Legbeater
27906256-df7d-5101-8427-d2735d2bda7a,Pomanov Andrey,ducking,style_term,1,2009,2009,1,,1 Pomanov Andrey spinning ducking motion
27906256-df7d-5101-8427-d2735d2bda7a,Pomanov Andrey,spinning,style_term,1,2009,2009,1,,1 Pomanov Andrey spinning ducking motion
cd863f34-51f1-52ff-b4a8-516d262e99eb,Radek Turek,ripwalk,full_trick,1,2009,2009,1,,8. Radek Turek (Ripwarrior > Ripwalk > Whirr)
82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,symposium,style_term,1,2010,2010,1,,1. Rafal Kaleta (Poland) - bedwetter > plasma > paradox symposium torque
e09eba43-2564-572c-a7a1-335c4653964f,Randy Magliocca,torque,full_trick,1,2003,2003,1,,"Randy Magliocca for B. Torque, Whirlwind & heinous combos (go PRO!!!!)"
26098074-1c3e-5e3c-8c61-2b7eb8f32eda,Reid Strieller,spinning,style_term,1,2006,2006,1,,"2) Reid Strieller (Spinning Paradox Merlin, Maelstrom Rake)"
9585ffd8-cc96-528e-ba4a-4211da8cef00,Rene Ruehr,torque,full_trick,1,2012,2012,1,,2. Rene Ruehr (Surging Paradox Torque)
ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,butterfly,full_trick,1,2003,2003,1,,"15th) Ricky Moran: Fairy Butterfly, Ripwalk, P. Drifter"
ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,drifter,full_trick,1,2003,2003,1,,"15th) Ricky Moran: Fairy Butterfly, Ripwalk, P. Drifter"
ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,ducking,style_term,1,2004,2004,1,,2. Ricky Moran: ducking marius
ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,ripwalk,full_trick,1,2003,2003,1,,"15th) Ricky Moran: Fairy Butterfly, Ripwalk, P. Drifter"
218b51ae-f5be-5230-bb26-10aa2981036c,Riku Ahola,swirl,full_trick,1,2005,2005,1,,5. Riku Ahola (FIN) Blizzard > Phoenix > Symposium Whirling Swirl
218b51ae-f5be-5230-bb26-10aa2981036c,Riku Ahola,symposium,style_term,1,2005,2005,1,,5. Riku Ahola (FIN) Blizzard > Phoenix > Symposium Whirling Swirl
02e78072-c966-56b4-8a92-f64bb3b778cd,Rob Fuller,ducking,style_term,1,2003,2003,1,,Rob Fuller (Ducking Scorpions Tail)
71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,symposium,style_term,1,2006,2006,1,,"5. Robinson Sustrac ""Symposium Whirl"""
71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,symposium whirl,full_trick,1,2006,2006,1,,"5. Robinson Sustrac ""Symposium Whirl"""
71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,whirl,full_trick,1,2006,2006,1,,"5. Robinson Sustrac ""Symposium Whirl"""
d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,blender,full_trick,1,2018,2018,1,,6. Roman Huber (PS Whirl > Pdx Torque > Pdx Blender)
d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,torque,full_trick,1,2018,2018,1,,6. Roman Huber (PS Whirl > Pdx Torque > Pdx Blender)
d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,whirl,full_trick,1,2018,2018,1,,6. Roman Huber (PS Whirl > Pdx Torque > Pdx Blender)
39dac0e1-9d56-515a-b0a9-2c64055c08e8,Ronny Schimmel,ducking,style_term,1,2014,2014,1,,8. Ronny Schimmel (Spain) - clipper-set same-side mirage > illusion > ducking mirage
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,blur,full_trick,1,2007,2007,1,,1- Rory Dawson (pheonix> bs blur> toe inspinning butterfly)
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,butterfly,full_trick,1,2007,2007,1,,1- Rory Dawson (pheonix> bs blur> toe inspinning butterfly)
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,dimwalk,full_trick,1,2008,2008,1,,3) Rory Dawson - dimwalk swirl
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,ducking,style_term,1,2007,2007,1,,7) Rory Dawson : pixie ducking symple pickup
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,osis,full_trick,1,2007,2007,1,,5. Rory Dawson -- Phoenix>Stepping PS Mirage>Pixie Osis
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,pickup,full_trick,1,2007,2007,1,,7) Rory Dawson : pixie ducking symple pickup
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,stepping,style_term,1,2007,2007,1,,5. Rory Dawson -- Phoenix>Stepping PS Mirage>Pixie Osis
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,swirl,full_trick,1,2008,2008,1,,3) Rory Dawson - dimwalk swirl
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,torque,full_trick,1,2007,2007,1,,7. Rory Dawson--Pixie Torque
3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,butterfly,full_trick,1,2015,2015,1,,13. Roy Klein (The Netherlands) - Pixie Slapping Butterfly
3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,ducking,style_term,1,2015,2015,1,,7. Roy Klein (The Netherlands) - Ducking Pdx Mirage > Double Legover > Pixie Whirl
3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,legover,full_trick,1,2015,2015,1,,7. Roy Klein (The Netherlands) - Ducking Pdx Mirage > Double Legover > Pixie Whirl
3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,whirl,full_trick,1,2015,2015,1,,7. Roy Klein (The Netherlands) - Ducking Pdx Mirage > Double Legover > Pixie Whirl
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,blurry whirl,full_trick,1,2002,2002,1,,2. Ryan Mulroney (Blurry Whirl > Paradox Symposium Whirl > Whirlwind)
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,flurry,full_trick,1,2004,2004,1,,1. Ryan Mulroney: flurry>dolomite>whirlwind
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,symposium,style_term,1,2002,2002,1,,2. Ryan Mulroney (Blurry Whirl > Paradox Symposium Whirl > Whirlwind)
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,symposium whirl,full_trick,1,2002,2002,1,,2. Ryan Mulroney (Blurry Whirl > Paradox Symposium Whirl > Whirlwind)
e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,food processor,full_trick,1,2007,2007,1,,7. Sam Potter (Food Processor)
e1b0b026-9914-5ebb-8321-fe835ac96c25,Scott Bevier,blurry whirl,full_trick,1,2007,2007,1,,4. Scott Bevier (Sumo-Fairy Beater-Blurry Whirl)
e1b0b026-9914-5ebb-8321-fe835ac96c25,Scott Bevier,whirl,full_trick,1,2007,2007,1,,4. Scott Bevier (Sumo-Fairy Beater-Blurry Whirl)
274d2f51-e2d5-5458-be40-6b9211ff813e,Scott Davidson,blurry whirl,full_trick,1,2003,2003,1,,"10th) Scott Davidson: Stepping Whirl, Blurry Whirl, Stepping Whirl"
ff11acf4-ec1e-5574-b33d-febf3bbd0bf6,Scott Ellenberger,butterfly,full_trick,1,2006,2006,1,,4-Scott Ellenberger- zoid butterfly
ff11acf4-ec1e-5574-b33d-febf3bbd0bf6,Scott Ellenberger,smear,full_trick,1,2007,2007,1,,4-Scott Ellenberger (smear)
a6250c4f-61e5-541c-994d-c39f2d43beb7,Sean Thompson,ducking,style_term,1,2004,2004,1,,2. Sean Thompson: double dyno and ducking x-body sole
a6250c4f-61e5-541c-994d-c39f2d43beb7,Sean Thompson,ripwalk,full_trick,1,2004,2004,1,,2. Sean Thompson: ripwalk>x-body sole>dyno
ef2c88aa-ab9e-58d1-b4c9-1374e77859eb,Sebastian Ceballos,blur,full_trick,1,2022,2022,1,,8.Sebastian Ceballos (Columbia)(blur-legbeater-ducking rake)
ef2c88aa-ab9e-58d1-b4c9-1374e77859eb,Sebastian Ceballos,ducking,style_term,1,2022,2022,1,,8.Sebastian Ceballos (Columbia)(blur-legbeater-ducking rake)
6dd904b7-11c6-5d62-af34-dad61040e67e,Sebastien Duchesne,legover,full_trick,1,2000,2000,1,,3. Sebastien Duschenes - Paradon to Paradox-Double-Legover
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,blurry whirl,full_trick,1,2008,2008,1,,1. Serge Kaldany ? Pixie whirl > blurry whirl > PS whirl
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,symposium,style_term,1,2006,2006,1,,"1. Serge Kaldany ""Pixie Ducking Symposium Whirl"""
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,symposium whirl,full_trick,1,2006,2006,1,,"1. Serge Kaldany ""Pixie Ducking Symposium Whirl"""
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,torque,full_trick,1,2007,2007,1,,1. Serge Kaldany ? Quantum Ducking Torque = Quartz
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,blurriest,full_trick,1,2015,2015,1,,1. Sergio Garcia (Spain) - Blurriest
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,blurry whirl,full_trick,1,2019,2019,1,,8. Sergio Garcia (PDX Tapping Pickup>Fairy Butterfly>Blurry Whirl)
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,butterfly,full_trick,1,2019,2019,1,,8. Sergio Garcia (PDX Tapping Pickup>Fairy Butterfly>Blurry Whirl)
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,legover,full_trick,1,2015,2015,1,,10. Sergio Garcia (Spain) - Nuclear Same-Side Pickup > Legbeater > Same-Side Legover
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,tapping,style_term,1,2019,2019,1,,8. Sergio Garcia (PDX Tapping Pickup>Fairy Butterfly>Blurry Whirl)
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,whirl,full_trick,1,2019,2019,1,,8. Sergio Garcia (PDX Tapping Pickup>Fairy Butterfly>Blurry Whirl)
78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,ripwalk,full_trick,1,2012,2012,1,,3. Stefan Siegert (Toe Ripwalk > Bubba Beater > Frantic Legover)
78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,symposium,style_term,1,2012,2012,1,,4. Stefan Siegert (Symposium Quantum Quantum Legover)
6f5650e6-0134-57af-8400-e9c3ce72e333,Steve Cline,whirl,full_trick,1,2008,2008,1,,"4. Steve Cline (Phoenix, Paradox Whirl)"
513c8bcf-4c53-5b90-8c71-a823c1f917a2,Stu Sapia,pickup,full_trick,1,2006,2006,1,,3. Stu Sapia - pixie>toe>pickup
