event_id,year,person_id,person_canon,attribution_confidence,chain_id,sequence_index,trick_canon
1394773593,2014,11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,direct,1394773593_40,1,mobius
1394773593,2014,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1394773593_41,0,blurry whirl
1394773593,2014,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1394773593_41,1,blur
1394773593,2014,337dc937-b022-51ef-8470-99fff306e2c9,Alex Dworetzky,direct,1394773593_42,0,paradox whirl
1394773593,2014,337dc937-b022-51ef-8470-99fff306e2c9,Alex Dworetzky,direct,1394773593_42,1,paradox whirl
1394773593,2014,337dc937-b022-51ef-8470-99fff306e2c9,Alex Dworetzky,direct,1394773593_42,2,barfly
1417735560,2015,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1417735560_214,0,pickup
1417735560,2015,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1417735560_214,1,fusion
1417735560,2015,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1417735560_214,2,swirl
1417735560,2015,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,direct,1417735560_215,0,blurry whirl
1417735560,2015,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,direct,1417735560_215,1,torque
1417735560,2015,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,direct,1417735560_215,2,food processor
1417735560,2015,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1417735560_216,0,ducking butterfly
1417735560,2015,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1417735560_216,1,fog
1417735560,2015,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1417735560_216,2,pixie
1417735560,2015,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,direct,1417735560_217,0,pixie
1417735560,2015,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,direct,1417735560_217,1,butterfly
1417735560,2015,,,direct,1417735560_218,0,blurry whirl
1417735560,2015,,,direct,1417735560_218,1,ducking
1417735560,2015,,,direct,1417735560_218,2,whirl
1417735560,2015,3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,direct,1417735560_219,0,ducking
1417735560,2015,3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,direct,1417735560_219,1,legover
1417735560,2015,3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,direct,1417735560_219,2,pixie
1417735560,2015,256ba155-76d2-5920-b2d6-04d6ff39fab6,DANIEL BOYLE,direct,1417735560_220,0,dimwalk
1417735560,2015,256ba155-76d2-5920-b2d6-04d6ff39fab6,DANIEL BOYLE,direct,1417735560_220,1,blur
1417735560,2015,f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,direct,1417735560_221,0,ripwalk
1417735560,2015,f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,direct,1417735560_221,1,ducking butterfly
1417735560,2015,f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,direct,1417735560_221,2,whirl
1417735560,2015,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,direct,1417735560_222,0,pickup
1417735560,2015,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,direct,1417735560_222,1,legover
1449259560,2016,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1449259560_176,0,pickup
1449259560,2016,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1449259560_176,1,fusion
1449259560,2016,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1449259560_176,2,swirl
1460640850,2016,b1905548-0ada-590b-8d3b-3264d4e49e99,Santeri Karvinen,direct,1460640850_24,0,fusion
1460640850,2016,b1905548-0ada-590b-8d3b-3264d4e49e99,Santeri Karvinen,direct,1460640850_24,1,eggbeater
1460640850,2016,b1905548-0ada-590b-8d3b-3264d4e49e99,Santeri Karvinen,direct,1460640850_24,2,torque
1460640850,2016,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1460640850_25,0,butterfly
1460640850,2016,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1460640850_25,1,blurry whirl
1460640850,2016,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1460640850_25,2,paradox torque
1460640850,2016,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1460640850_26,0,blurry whirl
1460640850,2016,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1460640850_26,1,superfly
1460640850,2016,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,direct,1460640850_27,0,blurry whirl
1460640850,2016,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,direct,1460640850_27,1,paradox torque
1460640850,2016,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1460640850_28,0,osis
1460640850,2016,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1460640850_28,1,torque
1460640850,2016,05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,direct,1460640850_29,0,pixie
1460640850,2016,05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,direct,1460640850_29,1,stepping
1460640850,2016,05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,direct,1460640850_29,2,paradox torque
1460640850,2016,,,direct,1460640850_30,0,ripwalk
1460640850,2016,,,direct,1460640850_30,1,osis
1460640850,2016,,,direct,1460640850_31,0,butterfly
1460640850,2016,,,direct,1460640850_31,1,butterfly
1460640850,2016,816ccebb-84e4-551e-b7bb-d6517dd88e83,Asmus Helms,direct,1460640850_32,0,legover
1460640850,2016,816ccebb-84e4-551e-b7bb-d6517dd88e83,Asmus Helms,direct,1460640850_32,1,clipper
1467142686,2016,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1467142686_23,0,blurry whirl
1467142686,2016,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1467142686_23,1,spinning
1485863923,2017,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1485863923_56,0,spinning
1485863923,2017,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1485863923_56,1,dimwalk
1485863923,2017,401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,context_window,1485863923_58,0,blurry whirl
1485863923,2017,401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,context_window,1485863923_58,1,spinning
1485863923,2017,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,direct,1485863923_59,0,torque
1485863923,2017,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,direct,1485863923_59,1,whirl
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,direct,1485863923_61,0,blurry whirl
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,direct,1485863923_61,1,spinning clipper
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,direct,1485863923_61,2,blender
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_62,0,ripwalk
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_62,1,clipper
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_62,2,clipper
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_62,3,ripwalk
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_62,4,osis
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_63,0,blurry whirl
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_63,1,ripwalk
1485863923,2017,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1485863923_63,2,whirl
1518200935,2018,9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,context_window,1518200935_26,0,eggbeater
1518200935,2018,9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,context_window,1518200935_26,1,torque
1518200935,2018,9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,context_window,1518200935_28,0,atomic
1518200935,2018,9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,context_window,1518200935_28,1,whirl
1518200935,2018,700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,direct,1518200935_29,0,ducking
1518200935,2018,700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,direct,1518200935_29,1,whirl
1519215398,2018,82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,context_window,1519215398_131,0,pixie
1519215398,2018,82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,context_window,1519215398_131,1,torque
1519215398,2018,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,context_window,1519215398_133,0,atomic
1519215398,2018,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,context_window,1519215398_133,1,ducking butterfly
1519215398,2018,835fd269-0b77-57fe-9efc-cbdf4b567a8b,Andrey Dyakonov,context_window,1519215398_135,0,blurriest
1519215398,2018,835fd269-0b77-57fe-9efc-cbdf4b567a8b,Andrey Dyakonov,context_window,1519215398_135,1,ducking
1519215398,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,context_window,1519215398_137,0,ducking
1519215398,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,context_window,1519215398_137,1,blurry whirl
1519215398,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,context_window,1519215398_138,0,ducking butterfly
1519215398,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,context_window,1519215398_138,1,blurry whirl
1519215398,2018,8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,context_window,1519215398_140,0,whirl
1519215398,2018,8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,context_window,1519215398_140,1,blurriest
1519215398,2018,8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,context_window,1519215398_140,2,blurry whirl
1519215398,2018,f4f5b8d0-c503-5ae5-8ce5-c5ff07d630c4,Bruce Li,context_window,1519215398_144,0,atom smasher
1519215398,2018,f4f5b8d0-c503-5ae5-8ce5-c5ff07d630c4,Bruce Li,context_window,1519215398_144,1,mirage
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_85,0,eggbeater
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_85,1,pixie
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_85,2,torque
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_87,0,atomic
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_87,1,blurry whirl
1531284609,2018,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1531284609_87,2,spinning
1531284609,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1531284609_89,0,ducking butterfly
1531284609,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1531284609_89,1,fog
1531284609,2018,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1531284609_89,2,pixie
1531284609,2018,f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,direct,1531284609_90,0,legover
1531284609,2018,f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,direct,1531284609_90,1,whirl
1531284609,2018,f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,direct,1531284609_90,2,swirl
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_15,0,atomic
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_15,1,ducking butterfly
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_15,2,stepping
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_16,0,eggbeater
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_16,1,pixie
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,context_window,1536221908_16,2,torque
1536221908,2018,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1536221908_17,0,butterfly
1536221908,2018,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1536221908_17,1,blurry whirl
1536221908,2018,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1536221908_17,2,spinning
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,direct,1536221908_18,0,torque
1536221908,2018,8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,direct,1536221908_18,1,whirl
1536221908,2018,d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,direct,1536221908_19,0,whirl
1536221908,2018,d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,direct,1536221908_19,1,torque
1536221908,2018,d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,direct,1536221908_19,2,blender
1536221908,2018,e34eef4f-ee11-5919-ba62-9db5d0489e83,Ivan Iakimenko,direct,1536221908_20,0,butterfly
1536221908,2018,e34eef4f-ee11-5919-ba62-9db5d0489e83,Ivan Iakimenko,direct,1536221908_20,1,mirage
1536221908,2018,e34eef4f-ee11-5919-ba62-9db5d0489e83,Ivan Iakimenko,direct,1536221908_20,2,butterfly
1547415984,2019,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1547415984_45,0,spinning
1547415984,2019,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1547415984_45,1,dimwalk
1547415984,2019,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,direct,1547415984_46,0,atomic
1547415984,2019,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,direct,1547415984_46,1,ducking
1547415984,2019,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,direct,1547415984_47,0,fusion
1547415984,2019,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,direct,1547415984_47,1,whirl
1547415984,2019,0a33a41b-8363-572e-90a0-39ae1e107ede,Arek Stanek,direct,1547415984_48,0,food processor
1547415984,2019,0a33a41b-8363-572e-90a0-39ae1e107ede,Arek Stanek,direct,1547415984_48,1,torque
1547415984,2019,0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,direct,1547415984_49,0,fog
1547415984,2019,0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,direct,1547415984_49,1,torque
1547415984,2019,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,direct,1547415984_51,0,tapping
1547415984,2019,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,direct,1547415984_51,1,butterfly
1547415984,2019,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,direct,1547415984_51,2,blurry whirl
1547415984,2019,b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,direct,1547415984_52,0,blurry whirl
1547415984,2019,b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,direct,1547415984_52,1,whirl
1547415984,2019,c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,direct,1547415984_53,0,butterfly
1547415984,2019,c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,direct,1547415984_53,1,ripwalk
1547415984,2019,c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,direct,1547415984_53,2,spinning whirl
1547415984,2019,e3d94c0b-8963-5e74-bc7c-5efb703a22b4,Christian Britting,direct,1547415984_54,0,atom smasher
1547415984,2019,e3d94c0b-8963-5e74-bc7c-5efb703a22b4,Christian Britting,direct,1547415984_54,1,whirl
1547415984,2019,6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,direct,1547415984_55,0,clipper
1547415984,2019,6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,direct,1547415984_55,1,ducking clipper
1547415984,2019,6814ebbf-d3d7-5489-b71b-9f4128847219,Cristoph Alexander,direct,1547415984_55,2,whirl
1623054449,2021,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,direct,1623054449_57,0,fog
1623054449,2021,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,direct,1623054449_57,1,spinning osis
1623054449,2021,82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,direct,1623054449_59,0,torque
1623054449,2021,82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,direct,1623054449_59,1,ducking
1623054449,2021,9dea6e25-e6ab-5aeb-9f47-1f36fcf88d94,Josh Gayhart,direct,1623054449_60,0,fog
1623054449,2021,9dea6e25-e6ab-5aeb-9f47-1f36fcf88d94,Josh Gayhart,direct,1623054449_60,1,butterfly
1623054449,2021,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,direct,1623054449_62,0,ducking mirage
1623054449,2021,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,direct,1623054449_62,1,tapping
1623054449,2021,700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,direct,1623054449_63,0,spinning
1623054449,2021,700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,direct,1623054449_63,1,ducking clipper
1623054449,2021,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,direct,1623054449_64,0,drifter
1623054449,2021,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,direct,1623054449_64,1,gyro
1623054449,2021,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,direct,1623054449_64,2,pixie
1623054449,2021,,,direct,1623054449_65,0,whirl
1623054449,2021,,,direct,1623054449_65,1,spinning
1623054449,2021,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,context_window,1623054449_67,0,whirl
1623054449,2021,ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,context_window,1623054449_67,1,swirl
1623054449,2021,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,direct,1623054449_70,0,pixie
1623054449,2021,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,direct,1623054449_70,1,whirl
1623054449,2021,,,direct,1623054449_71,0,ripwalk
1623054449,2021,,,direct,1623054449_71,1,ducking butterfly
1623054449,2021,,,direct,1623054449_71,2,mobius
1623054449,2021,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,context_window,1623054449_72,0,pixie
1623054449,2021,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,context_window,1623054449_72,1,ducking butterfly
1623054449,2021,70f84b64-5ac5-5082-91ac-8ad71f54b127,Leimar Salas,direct,1623054449_73,0,ducking butterfly
1623054449,2021,70f84b64-5ac5-5082-91ac-8ad71f54b127,Leimar Salas,direct,1623054449_73,1,ducking butterfly
1623054449,2021,70f84b64-5ac5-5082-91ac-8ad71f54b127,Leimar Salas,direct,1623054449_73,2,ducking osis
1623054449,2021,c0c07821-7fc4-588e-b60c-76a25347a9eb,David Gil,direct,1623054449_77,0,ducking butterfly
1623054449,2021,c0c07821-7fc4-588e-b60c-76a25347a9eb,David Gil,direct,1623054449_77,1,torque
1623054449,2021,b0d9cc85-7974-55b2-918a-538fc48484e4,Saiid Shaheen,direct,1623054449_78,0,pixie
1623054449,2021,b0d9cc85-7974-55b2-918a-538fc48484e4,Saiid Shaheen,direct,1623054449_78,1,ducking butterfly
1623054449,2021,b0d9cc85-7974-55b2-918a-538fc48484e4,Saiid Shaheen,direct,1623054449_78,2,torque
1623054449,2021,6e44e429-b91f-59b8-92f4-58a859a3c2f4,Jordan Chiu,context_window,1623054449_80,0,ducking butterfly
1623054449,2021,6e44e429-b91f-59b8-92f4-58a859a3c2f4,Jordan Chiu,context_window,1623054449_80,1,torque
1623054449,2021,f334c26d-1895-5e09-a1dd-96735ae0389a,Takao Wakou,direct,1623054449_82,0,blurry whirl
1623054449,2021,f334c26d-1895-5e09-a1dd-96735ae0389a,Takao Wakou,direct,1623054449_82,1,whirl
1623054449,2021,aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,context_window,1623054449_84,0,atom smasher
1623054449,2021,aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,context_window,1623054449_84,1,atom smasher
1623054449,2021,aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,context_window,1623054449_84,2,pixie
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,direct,1623054449_86,0,spinning butterfly
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,direct,1623054449_86,1,ducking
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,direct,1623054449_86,2,pixie
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,context_window,1623054449_87,0,ducking
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,context_window,1623054449_87,1,pixie
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,context_window,1623054449_88,0,dimwalk
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,context_window,1623054449_88,1,blurry whirl
1623054449,2021,862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,context_window,1623054449_88,2,spinning whirl
1623054449,2021,4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,direct,1623054449_89,0,pixie
1623054449,2021,4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,direct,1623054449_89,1,whirl
1623054449,2021,4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,context_window,1623054449_90,0,ducking
1623054449,2021,4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,context_window,1623054449_90,1,dimwalk
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,direct,1623054449_91,0,dimwalk
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,direct,1623054449_91,1,ducking butterfly
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,direct,1623054449_91,2,whirl
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_92,0,smear
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_92,1,dimwalk
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_93,0,ducking
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_93,1,butterfly
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_93,2,spinning clipper
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_94,0,ducking
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_94,1,butterfly
1623054449,2021,b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,context_window,1623054449_94,2,spinning whirl
1623054449,2021,fa9c1c3c-795a-5514-aa34-078539dd60be,Yuito Watanuki,direct,1623054449_95,0,ducking butterfly
1623054449,2021,fa9c1c3c-795a-5514-aa34-078539dd60be,Yuito Watanuki,direct,1623054449_95,1,butterfly
1623054449,2021,fa9c1c3c-795a-5514-aa34-078539dd60be,Yuito Watanuki,direct,1623054449_95,2,ducking osis
1623054449,2021,cb3bbcdd-5807-5fa1-a1a7-3367acf07b95,Ken Moller,direct,1623054449_96,0,legover
1623054449,2021,cb3bbcdd-5807-5fa1-a1a7-3367acf07b95,Ken Moller,direct,1623054449_96,1,pickup
1623054449,2021,9f78fe69-1a0c-57be-a6eb-2c8e08f6ceac,Allen Sneed,direct,1623054449_97,0,ducking clipper
1623054449,2021,9f78fe69-1a0c-57be-a6eb-2c8e08f6ceac,Allen Sneed,direct,1623054449_97,1,pickup
1623054449,2021,9f78fe69-1a0c-57be-a6eb-2c8e08f6ceac,Allen Sneed,direct,1623054449_97,2,butterfly
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,direct,1623054449_98,0,dimwalk
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,direct,1623054449_98,1,osis
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,direct,1623054449_98,2,dimwalk
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,direct,1623054449_98,3,spinning osis
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,direct,1623054449_98,4,whirl
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,context_window,1623054449_99,0,ducking
1623054449,2021,32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,context_window,1623054449_99,1,clipper
1646387871,2022,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1646387871_108,0,whirl
1646387871,2022,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1646387871_108,1,whirl
1740391168,2025,5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,context_window,1740391168_18,0,eggbeater
1740391168,2025,5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,context_window,1740391168_18,1,symposium
1740391168,2025,5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,context_window,1740391168_21,0,stepping
1740391168,2025,5a81a6d9-0309-5dc5-aaac-38ef59d8d4ac,Cristopher Schillem,context_window,1740391168_21,1,ducking
1740391168,2025,17a27155-b5bc-5c72-ac90-602127a1ed24,Andy Nawrath,context_window,1740391168_23,0,paradox torque
1740391168,2025,17a27155-b5bc-5c72-ac90-602127a1ed24,Andy Nawrath,context_window,1740391168_23,1,paradox
989875090,2001,82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,context_window,989875090_17,0,eggbeater
