qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Mixed Doubles Freestyle,1,Lisa McDaniel,lisa mcdaniel
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Mixed Doubles Freestyle,1,Greg Nelson,greg nelson
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Mixed Doubles Freestyle,2,Sam Conlon,sam conlon
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Mixed Doubles Freestyle,2,Daryl Genz,daryl genz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,1,Yves Archambault,yves archambault
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,1,Andrew Ronald,andrew ronald
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,2,Alexis Deschenes,alexis deschenes
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,2,Yossarian Kelley,yossarian kelley
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,3,Jim Caveney,jim caveney
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,3,Bruce Guettich,bruce guettich
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,4,David Butcher,david butcher
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,4,Brent Welch,brent welch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,5,Peter Shunny,peter shunny
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,5,Allen Petersen,allen petersen
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,6,Steve Smith,steve smith
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,6,Chris Siebert,chris siebert
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,7,Chard Cook,chard cook
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,7,Jon Hayduk,jon hayduk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,8,James Roberts,james roberts
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Open Doubles Distance One-Pass,8,Jerry Vigil,jerry vigil
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,1,Jody Welch,jody welch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,1,Julie Symons,julie symons
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,2,Lisa McDaniel,lisa mcdaniel
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,2,Tricia George,tricia george
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,3,Genevieve Bousquet,genevieve bousquet
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,3,Marilyn Demuy,marilyn demuy
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,4,Tina Lewis,tina lewis
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Women's Doubles Distance One-Pass,4,Kelly Kelley,kelly kelley
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,1,Mike Rex Stoler,mike rex stoler
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,1,Sam Gregory,sam gregory
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,2,Anthony Raymond Intemann,anthony raymond intemann
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,2,Daniel Kramer,daniel kramer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,3,Kyle Baird,kyle baird
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,3,Varvel Josh,varvel josh
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,4,Jason Stover,jason stover
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,4,Tim Peters,tim peters
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,5,Kern McNutt,kern mcnutt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,5,Gordon Gilges,gordon gilges
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,6,Ariel Santesteban,ariel santesteban
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,915561090,1999,Intermediate Doubles Net,6,Alison Smith,alison smith
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,1,Florian Goetze,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,1,Arthur Ledain,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,2,Matti Pohjola,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,2,Janne Uusitalo,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,3,Walt Houston,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,3,Benjamin Alston,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,4,Grischa Tellenbach,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,4,Sébastien Maillet,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,5,Emmanuel Bouchard,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,5,Luke Legault,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,6,Chris Löw,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,6,Yassin Khateeb,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,7,Wiktor Debski,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,7,Wojciech Jamski,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,8,Francois Pelletier,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,8,Jean-Francois Lemieux,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,9,Tuomas Karki,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,9,Jyri Ilama,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,10,Yves Archambault,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,10,Jakub Grabarczyk,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,11,Andreas Wolff,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,11,Eurik Lindner,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,12,Stefan Nold,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,12,Alex Bartsch,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,13,Rosen Kyrta,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,13,Radoslav Rusev,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,14,David Rambaud,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,14,Marilyn Demuy,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,15,Tammo Rockel,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,15,Justin Sexton,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,16,Felix Ostwaldt,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,16,Quentin Isackson,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,17,Tuan Vu,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,17,Maciej Samborowski,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,18,Camilo Rodriguez,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,18,Grega Morel,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,19,Damian Budzik,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,19,Marcin Staron,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,20,Tino Holzmann,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,20,Benjamin Kanske,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,21,Santeri Karvinen,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,21,Tuomas Riisalo,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,22,Robin Puchel,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,22,Steve Kuntze,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,23,Michal Rog,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,23,Pawel Rozek,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,24,Timothée Lerolle,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,24,Barthélémy Meridjen,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,25,Jari John,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,25,Janis Thal,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,26,Julien Coblence,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,26,Jean-Marie Letort,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,27,Ilkka Malin,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Doubles Net,27,Boris Ollivier,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,1,Maude Landreville,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,1,Genevieve Bousquet,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,2,Lena Mlakar,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,2,Piia Tantarimäki,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,3,Shirine Daouk,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,3,Kerstin Adineh,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,4,Heike Köller,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,4,Plamena Ivanova,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,5,Tanja Abt,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,5,Audrey Tumelin,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,6,Emmanuelle Vincendeau,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Women's Doubles Net,6,Marilyn Demuy,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,1,Florian Goetze,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,1,Kerstin Adineh,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,2,Lena Mlakar,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,2,Arthur Ledain,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,3,Marilyn Demuy,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,3,Yassin Khateeb,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,4,Matti Pohjola,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,4,Piia Tantarimäki,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,5,Luke Legault,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,5,Genevieve Bousquet,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,6,Andreas Wolff,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,6,Maude Landreville,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,7,Jyri Ilama,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,7,Shirine Daouk,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,8,Jean-Francois Lemieux,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,8,Emmanuelle Vincendeau,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,9,Radoslav Rusev,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,9,Plamena Ivanova,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,10,Eurik Lindner,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,10,Tanja Abt,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,11,Heike Köller,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,11,Felix Ostwaldt,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,12,Grischa Tellenbach,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Open Mixed Doubles Net,12,Audrey Tumelin,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,1,Matti Pohjola,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,1,Tuan Vu,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,2,Rosen Kyrta,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,2,Quentin Isackson,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,3,Tuomas Karki,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,3,Tanja Abt,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,4,Eurik Lindner,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,4,Alex Bartsch,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,5,Boris Ollivier,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,5,Jean-Marie Letort,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,5,Michal Rog,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,5,Justin Sexton,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,7,Ilkka Malin,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1449259560,2016,Master Doubles Net,7,Jim Hankins,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1096695238,2004,Intermediate Sick 3,1,John Fitzmorris,john fitzmorris
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1096695238,2004,Intermediate Sick 3,1,Joe Kulacz,joe kulacz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1096695238,2004,Intermediate Sick 3,2,Robbie Robinson,robbie robinson
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1096695238,2004,Intermediate Sick 3,3,Adam Sitarski,adam sitarski
R20_MIN_PLACE_GT_1,division placement run starts above 1,1001076203,2001,Double,2,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1001076203,2001,Double,3,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1001076203,2001,Double,5,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1005667143,2001,Open Huge Combo,2,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1005667143,2001,Open Huge Combo,3,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,2,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,3,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,4,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,5,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,6,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,7,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,8,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,9,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,11,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,12,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,13,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1012638214,2002,Open Doubles Net,14,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1031334528,2003,Pro Freestyle- Single,2,Gordon Bevier,gordon bevier
R20_MIN_PLACE_GT_1,division placement run starts above 1,1031334528,2003,Pro Freestyle- Single,3,Greg Nelson,greg nelson
R20_MIN_PLACE_GT_1,division placement run starts above 1,1031334528,2003,Pro Freestyle- Single,4,Daryl Genz,daryl genz
R20_MIN_PLACE_GT_1,division placement run starts above 1,1031334528,2003,Pro Freestyle- Single,5,Calab Abraham,calab abraham
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,2,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,3,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,4,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,5,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,6,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Doubles,7,__NON_PERSON__,
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Routines,2,Felix Zenger,felix zenger
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Routines,3,Mikko Lepisto,mikko lepisto
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Sick 3,2,Juuso Karhunen,juuso karhunen
R20_MIN_PLACE_GT_1,division placement run starts above 1,1050067583,2003,Pro Sick 3,3,Tuukka Antikainen,tuukka antikainen
R20_MIN_PLACE_GT_1,division placement run starts above 1,1057126024,1986,Singles Consecutive,2,Bob Nicholson,bob nicholson
R20_MIN_PLACE_GT_1,division placement run starts above 1,1057126024,1986,Singles Consecutive,3,Eric Wulff,eric wulff
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,3,Andrew Koller,andrew koller
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,4,Mike Lopez,mike lopez san antonio
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,5,Juan Sanchez,juan sanchez
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,6,Curtis Taylor,curtis taylor houston
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,7,Windsen Pan,windsen pan houston
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,8,Jose Cocolan,jose cocolan san antonio
R20_MIN_PLACE_GT_1,division placement run starts above 1,1058378281,2003,Freestyle ? 30 Second Shred,9,James Roberts,james roberts dallas
R20_MIN_PLACE_GT_1,division placement run starts above 1,1076876907,2004,Open Singles Freestyle,2,Alexander kermit Zamotin,alexander kermit zamotin
